0	[24570 12285 19656 21840 21840 14040 19656 14040]
1	[1755 3705 2223 2223 2223 2223 3705 1755]
2	[93366 26676  9828 31122 15561 62244  9828 20748]
3	[ 4914  4641 11934  4914 11934  4914  4914  4914]
4	[ 45045  72072  25740  30030  24024 120120  32760 120120]
5	[19656 12285 19656 16380 16380 16380  7020 10920]
6	[ 390  390 1365 1365  390 1092  390 1365]
7	[2223 1482 1482 1482 1482  234 1482 1482]
8	[312 117 312 117 312 312 117 117]
9	[546 663 663 663 546 663 663 546]
10	[ 7098 35490 35490  5460 17745  5070  5460  7098]
11	[1521 1521  351  507 1521  351  507  507]
12	[11154  2574  3042  3042  3042 11154 16731  2574]
13	[ 78 351 702 702  78 351 351  78]
14	[2340 8892 2340 8892 2340 3705 8892 2340]
15	[7098 7098 7098 8619 8619 9282 7098 9282]
16	[156 195 195 156 195 156 156 195]
17	[117 117 312 312 117 312 117 312]
18	[117 117 117 117 117 312 117 117]
19	[13338  9828 93366 46683 31122 20748 10374 26676]
20	[117 312 117 117 117 117 312 117]
21	[312 312 117 117 312 117 312 117]
22	[507 507 507 585 507 585 585 585]
23	[ 585  585  585  585 3120  585 3120 1872]
24	[1560 1560  585 1560 2340  390 1170  312]
25	[1482  741 1482 1482  234  234 1482  741]
26	[14820 62985 13260 14820 13260 62985 50388 14820]
27	[312 117 312 117 117 312 117 312]
28	[702 429 429 702 429 702 429 702]
29	[32760 10920 10920 21840  4680 13104  4095 21840]
30	[ 195  585 1170  234  195  195  234  195]
31	[1638 1365 3276 5460 2340 2340 2340 5460]
32	[13104  6552  4368  5616  2457 13104  2808  2808]
33	[1170 7605 1014 1014 1014 1014 7605 1170]
34	[117 117 117 312 312 117 312 117]
35	[273 273 273 273 273 429 273 429]
36	[273 585 585 273 273 585 273 585]
37	[312 117 117 312 117 117 312 117]
38	[195 273 273 273 273 273 273 195]
39	[663 663 507 507 507 663 663 507]
40	[273 273 195 195 195 273 195 273]
41	[33345  7410  3510 22230  3705  3510  4446 13338]
42	[5187 5187 3705 5187 1365 1365 1365 5187]
43	[507 741 741 507 741 741 507 507]
44	[ 468 1755  390  468 1755  468 1755 1755]
45	[ 663  156 1326 1326  663  156 1326  663]
46	[15561  4446 20748 20748  3276  4446  3276 20748]
47	[ 82992  59280  82992  25935  59280 103740  21840  25935]
48	[2730 6006 6006 6006 2145 6006 6006 2730]
49	[5967 5304 5967 5304 5967 2808 5967 5967]
