0	"[0.89427256 0.34652142 0.22455976 0.44801619 0.16149141 0.08040462
 0.13176787 0.65618574 0.7570309  0.11064518 0.08521179 0.36442741
 0.93697128]"
1	"[0.65950609 0.14464601 0.30284292 0.73803492 0.30966624 0.30558567
 0.78303639 0.27343815 0.07682932 0.25366731 0.414486   0.24903399
 0.72402011]"
2	"[0.92535171 0.35156524 0.27086672 0.5556455  0.25979717 0.23476995
 0.55222265 0.62323312 0.62876845 0.65633065 0.73079384 0.89612325
 0.97812322]"
3	"[0.71131295 0.34625859 0.28215772 0.20404565 0.1432944  0.06092124
 0.14000967 0.93600164 0.81635169 0.15667801 0.11428353 0.16321976
 0.61326629]"
4	"[0.31698437 0.0832483  0.72580107 0.63556125 0.10275196 0.0989102
 0.24775102 0.29023001 0.04938716 0.13223375 0.75234354 0.15650137
 0.2143367 ]"
5	"[0.33957504 0.21192359 0.15885339 0.13959064 0.5103433  0.23730283
 0.10979262 0.20866342 0.64662518 0.49888174 0.29293299 0.13844193
 0.34132563]"
6	"[0.52427986 0.2568681  0.08057681 0.13863792 0.56217116 0.05463406
 0.04962256 0.93940216 0.91784369 0.40191276 0.10896383 0.09386855
 0.83126893]"
7	"[0.01634327 0.99062602 0.8845435  0.12026281 0.21729473 0.37169175
 0.94428457 0.3710359  0.52514679 0.54781612 0.75444464 0.42439982
 0.71907164]"
8	"[0.50489301 0.12847699 0.68793902 0.57054807 0.08863649 0.07228776
 0.10726987 0.07245796 0.18847382 0.70256159 0.31246284 0.10098401
 0.41344104]"
9	"[0.61450522 0.84178534 0.88316168 0.03871472 0.2632016  0.56432874
 0.54861348 0.25205567 0.8008806  0.14244498 0.28737572 0.76964734
 0.77453802]"
10	"[0.27418632 0.36510425 0.51548364 0.71965057 0.13608943 0.86446061
 0.30643724 0.98578523 0.08147    0.19293484 0.24289362 0.72377394
 0.67627571]"
11	"[0.61869451 0.09875677 0.09115684 0.48013557 0.31932714 0.06440836
 0.60205106 0.49434158 0.08850855 0.11553739 0.08364185 0.08768429
 0.41977364]"
12	"[0.00370952 0.9203438  0.46907769 0.80929285 0.4962304  0.46840818
 0.3151772  0.95541311 0.29610837 0.40775323 0.14952665 0.29143063
 0.0808192 ]"
13	"[0.82335769 0.28037981 0.16465839 0.20647253 0.19547233 0.23516582
 0.31712945 0.4021908  0.3656131  0.13666711 0.33146525 0.66572481
 0.8254863 ]"
14	"[0.44268094 0.06319482 0.10963605 0.25963337 0.19706702 0.16969149
 0.34263505 0.39555451 0.14841643 0.28634216 0.92970404 0.93825674
 0.93145071]"
15	"[0.87455494 0.29223488 0.07090497 0.45822162 0.69464656 0.25309232
 0.02328372 0.06318157 0.511266   0.17406454 0.04158827 0.09778362
 0.44000197]"
16	"[0.72838782 0.71245445 0.59419956 0.21574989 0.99203883 0.94959464
 0.28270168 0.58042973 0.11440621 0.03464729 0.0542844  0.0299239
 0.25513086]"
17	"[0.46929403 0.22489159 0.28994703 0.12834425 0.23741356 0.22493057
 0.07340804 0.07482603 0.09124418 0.87726446 0.79751184 0.03749079
 0.222113  ]"
18	"[0.26418915 0.33862674 0.86559157 0.73001809 0.03837539 0.7802456
 0.38381493 0.61508153 0.366346   0.35188773 0.99326714 0.62193312
 0.55728328]"
19	"[0.44772651 0.17833416 0.24730926 0.10380683 0.0650095  0.17409437
 0.97743387 0.73169978 0.12694494 0.24001994 0.20661277 0.10405099
 0.4062729 ]"
20	"[0.16275526 0.72446651 0.48290193 0.2245999  0.69917341 0.49285398
 0.48120265 0.79740786 0.84924736 0.71865092 0.07799927 0.20669222
 0.93291695]"
21	"[0.27089527 0.69114212 0.8762965  0.50213928 0.45951472 0.3403223
 0.51728213 0.61223008 0.9584417  0.05792556 0.84870059 0.69586341
 0.79773873]"
22	"[0.76291532 0.02868819 0.05621222 0.80011491 0.39208607 0.09372157
 0.21338008 0.16019872 0.44662795 0.44585787 0.06227293 0.07361888
 0.41142295]"
23	"[0.68957108 0.18829852 0.11173888 0.04117935 0.06016613 0.15066777
 0.31240372 0.24893509 0.06645118 0.10617965 0.11687331 0.15959892
 0.60823385]"
24	"[0.1291277  0.30958145 0.66990735 0.918513   0.42514955 0.8018353
 0.72413866 0.43534972 0.688202   0.30262486 0.33680789 0.84667206
 0.22560238]"
25	"[0.11875706 0.94288944 0.61546187 0.69396586 0.82654882 0.97990822
 0.30636487 0.9793644  0.7660138  0.96092307 0.80359956 0.08173939
 0.26609715]"
