(5.261293293622648, [0.46194048188128367, 0.20250184272775612, 0.08315031656189882, 0.1010845497442493, 0.06270111936743876, 0.06796096735512072, 0.4645711239650765], [0.00014535938240186507, 0.00014345766597051676, 0.00013532621517273161, 8.383982853086915e-05, 7.893906372875156e-05, 8.524674769418272e-05])
(5.413001087871402, [0.4211682993771423, 0.20215551574201823, 0.08103707694546496, 0.09651866805914358, 0.06422796354085772, 0.0678870719864607, 0.470229815951604], [0.00013419352899268186, 0.00014826981290556312, 0.00013458258823934502, 8.455090715259048e-05, 7.99896841609196e-05, 8.799318149787007e-05])
(5.282559359500322, [0.44789726845766026, 0.19736556536453928, 0.08562230269125287, 0.09290656914890291, 0.06586846620354549, 0.07098212538098342, 0.4530398767519414], [0.00013635091967774453, 0.0001507203796983385, 0.00013856004700743497, 8.477252458361779e-05, 8.472854363964675e-05, 8.969669476444051e-05])
(4.942628561336624, [0.45035129765491677, 0.1882978460811736, 0.08716128138517026, 0.09269721278985518, 0.06830158715625873, 0.06749513449357994, 0.4684417188165729], [0.0001449938358588412, 0.00015175664058504062, 0.00013612170729125988, 8.631720229640445e-05, 8.432354470611998e-05, 8.586469744780562e-05])
(4.902316162424803, [0.4745661165132987, 0.1887317462813462, 0.08693125120014265, 0.09396146033158848, 0.07139674709075662, 0.06692410500420097, 0.4473721111962323], [0.00015228458972044891, 0.00015408894412543433, 0.00014382355693731157, 8.450006811993818e-05, 7.864041318231362e-05, 8.557698867705871e-05])
(4.833965421197917, [0.5101111395574837, 0.18941597392543005, 0.08264897884325159, 0.09044790728280425, 0.07405410079963051, 0.07118375634521022, 0.44983322969652256], [0.00015504020933307136, 0.00015917478710274333, 0.00014560530901549235, 7.91429087978622e-05, 7.881874645058402e-05, 8.472369308438572e-05])
(4.759620368722364, [0.5009822068676529, 0.19093526466725347, 0.08268148425905343, 0.09268439988767263, 0.0741272760309912, 0.06778497339410462, 0.4451283488221254], [0.00016266582215539825, 0.0001511488161714684, 0.00014542282613003027, 8.032068670748405e-05, 7.747402942309567e-05, 8.268475184902383e-05])
(4.7587758252056025, [0.509420406374866, 0.19158170499885202, 0.0847291102929397, 0.0929822086528371, 0.07669096001299022, 0.06766783017365194, 0.4524125137988938], [0.00017006996671165242, 0.00014377579647574043, 0.00014326427523857113, 8.247340316516878e-05, 7.899555336825583e-05, 8.532934591957293e-05])
(4.789437762149588, [0.5277148452017276, 0.19843658119243607, 0.0852479127701596, 0.09456523045415459, 0.07512221254797205, 0.0653996917279261, 0.455724551326818], [0.00017249367388928453, 0.0001444016444317797, 0.000144308315312966, 8.56073330814149e-05, 7.825869973630034e-05, 8.583288873316693e-05])
(4.943513644930396, [0.49319125592941815, 0.18872488292755335, 0.08425903309232916, 0.09722863605006689, 0.0725620559216517, 0.06651642407376164, 0.45301893700893925], [0.00017003381459366408, 0.0001451714615536468, 0.00013869751854689638, 8.681857522447681e-05, 7.690630173575923e-05, 8.386098786857144e-05])
(4.835054647841817, [0.4752853234571088, 0.18461954391223642, 0.08246183494739055, 0.09064805592289188, 0.0732186010837089, 0.0640306407303057, 0.4326260720100648], [0.0001685415538473809, 0.0001435171799755392, 0.0001398331465923644, 8.666959724789564e-05, 7.411633708390795e-05, 8.616276871244211e-05])
(4.73466008628268, [0.5214879549800256, 0.17623571003712055, 0.08071281980272975, 0.09527706606098996, 0.06951653263600226, 0.06140941010741533, 0.42763834834903824], [0.0001750366097854103, 0.00014145496913973797, 0.00014750813806268788, 8.442971714883125e-05, 7.259858160436733e-05, 8.616383712363648e-05])
(4.832563617227052, [0.5389948334187202, 0.17481348581590184, 0.08328632791135067, 0.09340678270353442, 0.0695252928142183, 0.06000874967509978, 0.4256039042853356], [0.00017857997034140345, 0.00014266487012144636, 0.0001480130527539865, 8.424384677112963e-05, 7.188573567651171e-05, 8.563413688180605e-05])
(4.824628295614696, [0.5452302132511988, 0.1789238612980911, 0.08162476306906118, 0.09431919563692005, 0.07057353533403891, 0.05824526473339145, 0.43227703431839415], [0.00017287877041493574, 0.00014247134533627216, 0.0001528101478467121, 8.477067661873588e-05, 7.897300842452539e-05, 8.750070209097843e-05])
(4.89508647708152, [0.5698515161850742, 0.18617010819822608, 0.08178847612418118, 0.09368170467818315, 0.07366001180850545, 0.054875179899764245, 0.427145152806245], [0.00016878550750978186, 0.00013608233678137746, 0.00015310887969690367, 8.770722818891189e-05, 7.70479324428029e-05, 8.919359025366246e-05])
