0	"[0.0026195  0.0018135  0.0018135  0.00214323 0.0018135  0.0026195
 0.0026195  0.0018135 ]"
1	"[0.00153873 0.00051291 0.00043964 0.00038468 0.00038468 0.00043964
 0.00043964 0.00038468]"
2	"[0.00357205 0.00357205 0.00357205 0.00047627 0.00357205 0.00054955
 0.00047627 0.00047627]"
3	"[0.00102582 0.00102582 0.00073273 0.00073273 0.00102582 0.00073273
 0.00064114 0.00064114]"
4	"[0.00034805 0.00021982 0.00034805 0.00104414 0.00021982 0.00021982
 0.00021982 0.00021982]"
5	"[0.00093423 0.00054955 0.00054955 0.00062282 0.00093423 0.00054955
 0.00093423 0.00186845]"
6	"[0.001209   0.008463   0.0014105  0.001209   0.00153873 0.008463
 0.008463   0.008463  ]"
7	"[0.00256455 0.00439636 0.00307745 0.00192341 0.00192341 0.00439636
 0.00307745 0.00307745]"
8	"[0.00012823 0.00012823 0.00012823 0.00012823 0.00012823 0.00012823
 0.00027477 0.00027477]"
9	"[0.000806   0.00109909 0.000806   0.00109909 0.00109909 0.0030225
 0.006045   0.006045  ]"
10	"[0.00012823 0.00012823 0.00012823 0.00012823 0.00027477 0.00012823
 0.00012823 0.00027477]"
11	"[0.00038468 0.00087927 0.00102582 0.00205164 0.00307745 0.00038468
 0.00076936 0.00102582]"
12	"[0.00012823 0.00027477 0.00027477 0.00027477 0.00027477 0.00012823
 0.00012823 0.00027477]"
13	"[0.00023814 0.00034805 0.00034805 0.00034805 0.00023814 0.00023814
 0.00023814 0.00023814]"
14	"[0.00952545 0.08572909 0.01318909 0.00952545 0.01071614 0.03429164
 0.01071614 0.05715273]"
15	"[9.15909091e-05 9.15909091e-05 9.15909091e-05 1.09909091e-04
 1.64863636e-04 9.15909091e-05 1.09909091e-04 1.64863636e-04]"
16	"[0.00461618 0.00333391 0.00461618 0.01500259 0.01000173 0.00333391
 0.00857291 0.02000345]"
17	"[0.00029309 0.0002015  0.000806   0.001612   0.001612   0.0002015
 0.001612   0.000806  ]"
18	"[7.32727273e-05 2.38136364e-04 7.32727273e-05 2.38136364e-04
 2.38136364e-04 7.32727273e-05 7.32727273e-05 2.38136364e-04]"
19	"[1.46545455e-04 9.15909091e-05 9.15909091e-05 1.46545455e-04
 1.46545455e-04 1.46545455e-04 1.46545455e-04 9.15909091e-05]"
20	"[0.0002015  0.00032973 0.00032973 0.0002015  0.00032973 0.0002015
 0.0002015  0.00032973]"
21	"[9.15909091e-05 1.64863636e-04 1.64863636e-04 1.64863636e-04
 1.09909091e-04 1.09909091e-04 1.09909091e-04 9.15909091e-05]"
22	"[0.00065945 0.00095255 0.00095255 0.00047627 0.00047627 0.00047627
 0.00214323 0.00095255]"
23	"[9.15909091e-05 9.15909091e-05 1.64863636e-04 1.64863636e-04
 1.64863636e-04 9.15909091e-05 1.09909091e-04 1.09909091e-04]"
24	"[0.00498255 0.00381018 0.00404832 0.00404832 0.00381018 0.00404832
 0.00498255 0.00381018]"
25	"[0.009672   0.00806    0.0090675  0.01318909 0.02418    0.0090675
 0.009672   0.009672  ]"
26	"[1.64863636e-04 1.64863636e-04 9.15909091e-05 1.09909091e-04
 9.15909091e-05 1.09909091e-04 1.64863636e-04 9.15909091e-05]"
27	"[1.64863636e-04 1.64863636e-04 1.09909091e-04 1.09909091e-04
 1.64863636e-04 1.64863636e-04 9.15909091e-05 9.15909091e-05]"
28	"[0.02418    0.0030225  0.00806    0.0030225  0.009672   0.0030225
 0.01612    0.00439636]"
29	"[0.00119068 0.00142882 0.00238136 0.00119068 0.00164864 0.00119068
 0.00142882 0.00142882]"
30	"[1.64863636e-04 1.09909091e-04 1.09909091e-04 9.15909091e-05
 1.64863636e-04 9.15909091e-05 1.64863636e-04 1.09909091e-04]"
31	"[0.00073273 0.00073273 0.00139218 0.00139218 0.00139218 0.00073273
 0.00174023 0.00174023]"
32	"[1.64863636e-04 9.15909091e-05 1.64863636e-04 9.15909091e-05
 1.64863636e-04 1.64863636e-04 1.09909091e-04 1.09909091e-04]"
33	"[0.0026195  0.00119068 0.0026195  0.00119068 0.00119068 0.00119068
 0.00119068 0.0010075 ]"
34	"[0.00027477 0.00027477 0.0002015  0.0010075  0.0002015  0.00027477
 0.00027477 0.0002015 ]"
35	"[0.00082432 0.00082432 0.00082432 0.00082432 0.00155705 0.00093423
 0.00093423 0.00082432]"
36	"[0.00051291 0.00051291 0.00069609 0.00243632 0.00051291 0.00069609
 0.00243632 0.00069609]"
37	"[0.0002015  0.0002015  0.0002015  0.00027477 0.00027477 0.00027477
 0.00027477 0.0002015 ]"
38	"[0.00014655 0.00023814 0.00023814 0.00014655 0.00023814 0.00023814
 0.00023814 0.00023814]"
39	"[0.005642   0.016926   0.00651    0.006045   0.0070525  0.005642
 0.042315   0.00769364]"
40	"[1.09909091e-04 1.09909091e-04 9.15909091e-05 9.15909091e-05
 9.15909091e-05 9.15909091e-05 1.09909091e-04 1.09909091e-04]"
41	"[0.00029309 0.00027477 0.00029309 0.00036636 0.00036636 0.00036636
 0.00029309 0.00087927]"
42	"[0.00029309 0.00029309 0.00012823 0.00012823 0.00029309 0.00014655
 0.00012823 0.00029309]"
