1.54e-06	-45.404518669892866
1.5400010000000001e-06	-45.40414181787048
1.5400020000000001e-06	-45.403768781830074
1.5400030000000002e-06	-45.403399653181864
1.5400040000000002e-06	-45.403034522575126
1.5400050000000002e-06	-45.402673479865136
1.5400060000000002e-06	-45.402316614080945
1.5400070000000003e-06	-45.40196401339348
1.5400080000000003e-06	-45.401615765083946
1.5400090000000003e-06	-45.401271955513124
1.5400100000000004e-06	-45.4009326700904
1.5400110000000004e-06	-45.400597993244524
1.5400120000000004e-06	-45.40026800839314
1.5400130000000004e-06	-45.39994279791442
1.5400140000000005e-06	-45.39962244311817
1.5400150000000005e-06	-45.39930702421782
1.5400160000000005e-06	-45.398996620302796
1.5400170000000005e-06	-45.3986913093116
1.5400180000000006e-06	-45.39839116800489
1.5400190000000006e-06	-45.39809627193969
1.5400200000000006e-06	-45.39780669544356
1.5400210000000007e-06	-45.39752251158965
1.5400220000000007e-06	-45.397243792171984
1.5400230000000007e-06	-45.39697060768155
1.5400240000000007e-06	-45.3967030272826
1.5400250000000008e-06	-45.39644111878951
1.5400260000000008e-06	-45.39618494864456
1.5400270000000008e-06	-45.39593458189561
1.5400280000000009e-06	-45.39569008217478
1.5400290000000009e-06	-45.39545151167733
1.540030000000001e-06	-45.39521893114154
1.540031000000001e-06	-45.39499239982839
1.540032000000001e-06	-45.39477197550242
1.540033000000001e-06	-45.39455771441289
1.540034000000001e-06	-45.39434967127537
1.540035000000001e-06	-45.39414789925409
1.540036000000001e-06	-45.393952449944464
1.540037000000001e-06	-45.393763373356855
1.5400380000000011e-06	-45.393580717900036
1.5400390000000012e-06	-45.39340453036562
1.5400400000000012e-06	-45.39323485591324
1.5400410000000012e-06	-45.39307173805591
1.5400420000000012e-06	-45.39291521864599
1.5400430000000013e-06	-45.39276533786208
1.5400440000000013e-06	-45.392622134195676
1.5400450000000013e-06	-45.392485644439624
1.5400460000000013e-06	-45.392355903675664
1.5400470000000014e-06	-45.39223294526359
1.5400480000000014e-06	-45.392116800830834
1.5400490000000014e-06	-45.39200750026217
1.5400500000000015e-06	-45.39190507169002
1.5400510000000015e-06	-45.391809541486204
1.5400520000000015e-06	-45.391720934253065
1.5400530000000015e-06	-45.39163927281574
1.5400540000000016e-06	-45.39156457821501
1.5400550000000016e-06	-45.391496869700944
1.5400560000000016e-06	-45.391436164726315
1.5400570000000017e-06	-45.39138247894136
1.5400580000000017e-06	-45.39133582618903
1.5400590000000017e-06	-45.3912962185002
1.5400600000000017e-06	-45.39126366609037
1.5400610000000018e-06	-45.39123817735587
1.5400620000000018e-06	-45.39121975887192
1.5400630000000018e-06	-45.3912084153898
1.5400640000000018e-06	-45.391204149836135
1.5400650000000019e-06	-45.39120696331125
1.540066000000002e-06	-45.391216855089375
1.540067000000002e-06	-45.39123382261859
1.540068000000002e-06	-45.39125786152159
1.540069000000002e-06	-45.39128896559737
1.540070000000002e-06	-45.391327126822745
1.540071000000002e-06	-45.39137233535534
1.540072000000002e-06	-45.39142457953617
1.540073000000002e-06	-45.39148384589378
1.5400740000000021e-06	-45.39155011914839
1.5400750000000021e-06	-45.39162338221626
1.5400760000000022e-06	-45.39170361621571
1.5400770000000022e-06	-45.3917908004728
1.5400780000000022e-06	-45.391884912527715
1.5400790000000023e-06	-45.39198592814205
1.5400800000000023e-06	-45.39209382130643
1.5400810000000023e-06	-45.392208564248726
