0	[0.00038468 0.00046711 0.00046711 0.00038468]
1	[0.00021982 0.00021982 0.00019234 0.00019234]
2	[0.00052207 0.00052207 0.00041216 0.00052207]
3	[0.0002473  0.0002473  0.0002473  0.00019234]
4	[0.00019234 0.00021982 0.00021982 0.00021982]
5	[0.00321484 0.00678689 0.00469861 0.00469861]
6	[0.00043964 0.0003572  0.0003572  0.0003572 ]
7	[3.84681818e-04 8.24318182e-05 3.84681818e-04 8.24318182e-05]
8	[0.00030225 0.00041216 0.00151125 0.00151125]
9	[0.00032973 0.00016486 0.00032973 0.00019234]
10	[0.00395673 0.00272025 0.004836   0.00395673]
11	[0.00030225 0.00030225 0.00030225 0.00049459]
12	[0.00019234 0.00019234 0.00019234 0.00021982]
13	[8.24318182e-05 2.19818182e-04 2.19818182e-04 8.24318182e-05]
14	[0.00151125 0.001209   0.00109909 0.00109909]
15	[8.24318182e-05 2.19818182e-04 2.19818182e-04 8.24318182e-05]
16	[0.00032973 0.00019234 0.00019234 0.00019234]
17	[0.00186845 0.00065945 0.00140134 0.00065945]
18	[2.19818182e-04 8.24318182e-05 2.19818182e-04 8.24318182e-05]
19	[0.00247295 0.00346214 0.0009617  0.00247295]
20	[2.19818182e-04 2.19818182e-04 8.24318182e-05 8.24318182e-05]
21	[8.24318182e-05 2.19818182e-04 2.19818182e-04 8.24318182e-05]
22	[0.00052207 0.00016486 0.00052207 0.00016486]
23	[2.19818182e-04 2.19818182e-04 2.19818182e-04 8.24318182e-05]
24	[0.00052207 0.00032973 0.00032973 0.00052207]
25	[4.39636364e-04 4.39636364e-04 4.39636364e-04 8.24318182e-05]
26	[0.00054955 0.00032973 0.00164864 0.00123648]
27	[0.00321484 0.00173107 0.00250043 0.00250043]
28	[0.00057702 0.00153873 0.00153873 0.00065945]
29	[0.00013739 0.00013739 0.00021982 0.00021982]
30	[0.00021982 0.00023814 0.00021982 0.0003572 ]
31	[1.37386364e-04 8.24318182e-05 1.37386364e-04 8.24318182e-05]
32	[5.49545455e-05 5.49545455e-05 5.49545455e-05 1.37386364e-04]
33	[1.37386364e-04 1.37386364e-04 5.49545455e-05 5.49545455e-05]
34	[0.0032698  0.00420402 0.00420402 0.00173107]
35	[1.09909091e-04 8.24318182e-05 3.29727273e-04 3.29727273e-04]
36	[1.37386364e-04 5.49545455e-05 5.49545455e-05 1.37386364e-04]
37	[1.37386364e-04 5.49545455e-05 5.49545455e-05 1.37386364e-04]
38	[0.0002473  0.00010991 0.0002473  0.00010991]
39	[0.00052207 0.00052207 0.00046711 0.00046711]
40	[5.49545455e-05 1.37386364e-04 1.37386364e-04 5.49545455e-05]
41	[0.00019234 0.00019234 0.00019234 0.00052207]
42	[5.49545455e-05 1.37386364e-04 1.37386364e-04 5.49545455e-05]
43	[0.00115405 0.00214323 0.00250043 0.00115405]
