0	[0.17347011 0.02538761 0.03722946 0.02518935 0.28917899]
1	[0.85548544 0.64275732 0.40085591 0.34405946 0.78051688]
2	[0.20147751 0.03126944 0.02191112 0.0222488  0.29442342]
3	[0.77782021 0.45938045 0.56993369 0.63777864 0.84346644]
4	[0.80955453 0.56537055 0.42990317 0.44282915 0.85014332]
5	[0.42862481 0.2169542  0.2837075  0.22061518 0.55993574]
6	[0.91392173 0.70932052 0.57663446 0.63998279 0.6586792 ]
7	[0.81278581 0.45880959 0.30487118 0.34364059 0.52144425]
8	[0.11271147 0.00768008 0.03482677 0.11410026 0.44576009]
9	[0.91323848 0.52324691 0.45047244 0.66195763 0.69352393]
10	[0.45457327 0.10308929 0.14422234 0.21930978 0.49885606]
11	[0.18980896 0.02535879 0.02616455 0.03728282 0.38441254]
12	[0.85104056 0.5482764  0.39431525 0.35300852 0.69115152]
13	[0.40516263 0.13954586 0.4644599  0.37729754 0.49055665]
14	[0.30603435 0.04660219 0.02454614 0.02823013 0.219197  ]
15	[0.49386693 0.17036412 0.33705986 0.35931408 0.42837889]
16	[0.916245   0.47667811 0.36522701 0.52437536 0.78873759]
17	[0.38863613 0.0343254  0.02497456 0.03956836 0.16759506]
18	[0.82969662 0.29926451 0.20963157 0.16524061 0.43200173]
19	[0.32109386 0.1108034  0.04786359 0.03884547 0.37762794]
20	[0.91556213 0.63936678 0.25331308 0.06865743 0.20830616]
21	[0.53596859 0.31722495 0.43619157 0.17210466 0.36716348]
22	[0.91012821 0.48521514 0.43451242 0.54515335 0.48646228]
23	[0.73989274 0.3748792  0.43847054 0.32691492 0.50246604]
24	[0.2993958  0.02365406 0.01540369 0.02503162 0.2586889 ]
25	[0.92107156 0.69405789 0.59137282 0.31064255 0.28372368]
26	[0.19583836 0.00992875 0.01895849 0.08775272 0.42009348]
27	[0.46899569 0.0549309  0.04436032 0.07955923 0.39940325]
28	[0.17439199 0.03399693 0.06143577 0.03183549 0.17522752]
29	[0.73325224 0.30315705 0.29496414 0.45593292 0.84805644]
30	[0.75108314 0.54645077 0.47155912 0.68574667 0.94455261]
31	[0.63000464 0.10636172 0.10752592 0.20536949 0.43145249]
32	[0.32230884 0.05208463 0.03053335 0.07037437 0.64881625]
33	[0.36483658 0.30632268 0.00789192 0.01834792 0.33977096]
34	[0.54255803 0.1629738  0.15768971 0.07653319 0.21729574]
35	[0.46742645 0.15374719 0.22852008 0.74010986 0.94880985]
36	[0.53238832 0.0665129  0.03656206 0.13383917 0.69072324]
37	[0.44432065 0.07098901 0.0372629  0.12955875 0.74161695]
38	[0.87505129 0.4024049  0.29252937 0.26058512 0.4846858 ]
39	[0.29243237 0.0324472  0.02534339 0.02211486 0.23398699]
40	[0.34990037 0.15121106 0.20223434 0.06439701 0.26825157]
