0	[0.67598527 0.20955964 0.15342797 0.19819932 0.59253244]
1	[0.84182001 0.4181744  0.2674742  0.06607492 0.80217125]
2	[0.74108192 0.47823197 0.15279037 0.17529252 0.58488409]
3	[0.71210517 0.70838707 0.49526859 0.61956534 0.83792707]
4	[0.71741184 0.26826023 0.1756052  0.13439179 0.20053793]
5	[0.49996047 0.37739554 0.73161975 0.77227988 0.60110781]
6	[0.52631604 0.66966732 0.02998915 0.21148222 0.9534337 ]
7	[0.51861688 0.16673484 0.20716805 0.5372857  0.93358564]
8	[0.93290296 0.22751505 0.12010156 0.04789755 0.39963406]
9	[0.72785396 0.38994713 0.12499737 0.12723257 0.6492577 ]
10	[0.82944813 0.30102632 0.32214496 0.43944757 0.71647721]
11	[0.98340792 0.37986097 0.03129018 0.02767545 0.41002763]
12	[0.43646567 0.17280163 0.24920428 0.33431802 0.55486838]
13	[0.86221268 0.63741149 0.3973318  0.44522657 0.78401469]
14	[0.26560662 0.23650999 0.51964179 0.17942818 0.58106132]
15	[0.29852577 0.22069578 0.85689738 0.35837994 0.03114427]
16	[0.35444379 0.44570245 0.7771038  0.44488385 0.81596541]
17	[0.50061173 0.32465581 0.52227036 0.1067116  0.22755408]
18	[0.85524317 0.5484465  0.46526594 0.46565022 0.76566723]
19	[0.17865433 0.00098221 0.26352255 0.71136048 0.28105891]
20	[0.98033227 0.51928728 0.3324366  0.17323818 0.37934175]
21	[0.97927061 0.30370971 0.0589444  0.03679726 0.47943883]
22	[0.27358271 0.05928239 0.06124902 0.09488153 0.44137465]
23	[0.30532512 0.06064475 0.07315789 0.02315438 0.13169748]
24	[0.98140681 0.60727099 0.41202454 0.13288582 0.41082975]
25	[0.37896658 0.53642168 0.31603942 0.00256691 0.05875876]
26	[0.68612537 0.2203623  0.02361324 0.16151069 0.73005354]
27	[0.63087915 0.36849999 0.05385383 0.08478638 0.44443274]
28	[0.91816592 0.23313704 0.07347357 0.0352451  0.89251149]
29	[0.78067283 0.69826693 0.5438335  0.52584726 0.83645562]
30	[0.91336225 0.15466825 0.05912859 0.29972336 0.37882737]
31	[0.72189905 0.32353532 0.42929894 0.76983169 0.91813742]
32	[0.5372268  0.09742528 0.23462025 0.09820368 0.18014115]
33	[0.72796554 0.66738209 0.46559795 0.60136038 0.79318276]
34	[0.41597781 0.01899581 0.10914451 0.61932073 0.90186701]
35	[0.95271271 0.346745   0.21211835 0.24997687 0.6309637 ]
36	[0.32284527 0.68442198 0.60086618 0.6680543  0.91407027]
37	[0.85859624 0.64204482 0.15037082 0.09697508 0.64998277]
38	[0.42193124 0.53773135 0.57375961 0.55446975 0.6615294 ]
39	[0.36793021 0.10960132 0.11263582 0.11955572 0.83439935]
40	[0.59190514 0.34809143 0.12187386 0.18473923 0.7674169 ]
41	[0.76252938 0.52196893 0.2135909  0.05688882 0.74289069]
42	[0.82248017 0.55035989 0.52592781 0.22990917 0.333444  ]
43	[0.07276273 0.01427487 0.06408622 0.08706081 0.6852549 ]
44	[0.72204402 0.13215524 0.11170727 0.239544   0.81621824]
45	[0.9397162  0.26372264 0.50127773 0.3048957  0.49091443]
46	[0.58687365 0.15784252 0.06779627 0.07561021 0.77799726]
47	[0.27656556 0.0927148  0.24584411 0.49749333 0.909323  ]
48	[0.84143519 0.3661149  0.21093637 0.24843503 0.67900351]
49	[0.63473148 0.46877208 0.3118803  0.48492363 0.78291047]
50	[0.67522818 0.42623999 0.25799691 0.17581649 0.39678545]
51	[0.09933803 0.00292877 0.00786935 0.0268612  0.95963823]
52	[0.82146277 0.43665639 0.12979832 0.17308996 0.63753142]
53	[0.88960226 0.26696987 0.20590588 0.00995741 0.43944719]
54	[0.68926961 0.24089092 0.09873358 0.10539086 0.73152228]
55	[0.44604245 0.21675748 0.15529277 0.11139702 0.62212419]
56	[0.22776505 0.25634056 0.30383918 0.17694522 0.61974418]
57	[0.49786684 0.07214539 0.08179623 0.45626252 0.7821246 ]
58	[0.32455472 0.10418873 0.14774437 0.1347727  0.29863105]
59	[0.61934409 0.2145141  0.04972255 0.16503283 0.42580961]
60	[0.37596154 0.35458211 0.54839643 0.70190232 0.85546511]
61	[0.54959598 0.19624247 0.09700276 0.26727279 0.86112818]
62	[0.72512233 0.19188775 0.13060727 0.08387878 0.54232856]
63	[0.76400019 0.81105793 0.26910275 0.47298252 0.80990919]
64	[0.67875459 0.10909607 0.21461391 0.2672166  0.70591132]
65	[0.45746833 0.73875499 0.73968197 0.58418592 0.83749929]
66	[0.47679472 0.06495305 0.04600346 0.23682772 0.45465292]
67	[0.32747774 0.4940321  0.2679784  0.29877889 0.82884656]
68	[0.70390544 0.17475086 0.08296611 0.19982591 0.48711866]
69	[0.25479323 0.01709039 0.00740277 0.017723   0.52138145]
70	[0.57117301 0.59102898 0.34125945 0.76267186 0.85164248]
71	[0.83543915 0.50469515 0.2174907  0.56013544 0.91359671]
72	[0.2051157  0.03361496 0.06453389 0.03718624 0.20447013]
73	[0.85324905 0.68450232 0.13826124 0.25430219 0.88439018]
74	[0.307823   0.1187816  0.04790557 0.16634842 0.52697884]
75	[0.91614464 0.11683973 0.02930198 0.07414904 0.10051593]
76	[0.96343061 0.80574558 0.183455   0.20557422 0.62772282]
77	[0.9133996  0.56508634 0.09265377 0.36811739 0.81001836]
78	[0.66285708 0.10605633 0.07223104 0.06960948 0.4422226 ]
79	[0.82712986 0.06638673 0.01672467 0.06789736 0.89336259]
80	[0.82267502 0.16572589 0.06044442 0.21818347 0.41709001]
81	[0.16183236 0.00728369 0.15467209 0.8862402  0.98065948]
82	[0.30334106 0.00400273 0.01642552 0.12941782 0.92230476]
83	[0.74063566 0.36548062 0.44095441 0.54859437 0.72592683]
84	[0.40693922 0.03201577 0.04040972 0.67426154 0.67724278]
85	[0.60650827 0.13827806 0.11431532 0.40811992 0.72486967]
86	[0.03421861 0.82883823 0.72057419 0.00985849 0.18256163]
87	[0.73582124 0.16158751 0.05636632 0.0348054  0.70037236]
88	[0.8169473  0.15747956 0.16030044 0.31914156 0.65337948]
89	[0.7055573  0.29537549 0.2426256  0.24116335 0.46666665]
90	[0.12337514 0.0136384  0.05885515 0.16270577 0.48552222]
91	[0.76693313 0.54257184 0.36748764 0.53485442 0.86414246]
92	[0.02603305 0.00769542 0.1692948  0.32544402 0.60769073]
93	[0.77990174 0.23992859 0.05394434 0.17583154 0.65338953]
94	[0.71758691 0.20061053 0.76740668 0.53780329 0.90249689]
95	[0.49882362 0.82973092 0.85189245 0.05920498 0.0318481 ]
96	[0.59299952 0.66323472 0.5459131  0.62826316 0.89359931]
97	[0.87088517 0.55790423 0.37741082 0.29659064 0.69762006]
98	[0.79045834 0.56070302 0.44631429 0.69546191 0.76306183]
99	[0.83089739 0.72198061 0.37836031 0.08520357 0.59957617]
100	[0.38357101 0.10437089 0.04251985 0.12459879 0.54031657]
101	[0.85152747 0.40196452 0.73298862 0.38969564 0.63398199]
102	[0.48130617 0.12730894 0.09117901 0.12461298 0.9184671 ]
103	[0.93591688 0.46234706 0.26418725 0.32115641 0.87699166]
104	[0.65982219 0.33345395 0.26230703 0.30634651 0.82026152]
105	[0.69626272 0.11581839 0.1127191  0.22170386 0.72324421]
106	[0.91447511 0.27208599 0.08234928 0.11906349 0.4050111 ]
107	[0.93681264 0.46336593 0.11081128 0.32019289 0.56350579]
108	[0.75693381 0.11467097 0.07726106 0.02774654 0.30779302]
109	[0.85670342 0.67698673 0.46351659 0.46278413 0.73609629]
110	[0.84079483 0.28610471 0.20560653 0.06873179 0.21147692]
111	[0.21917705 0.02967662 0.05171875 0.04803657 0.28495692]
112	[0.82004423 0.43016538 0.40623298 0.28095949 0.91748251]
113	[0.61748071 0.46248448 0.7185151  0.36301987 0.74752485]
114	[0.90372468 0.69109767 0.5642612  0.36238163 0.66444977]
115	[0.02322037 0.02699161 0.61594533 0.21115074 0.10033547]
116	[0.68958042 0.65296772 0.61648241 0.68839333 0.86621163]
117	[0.53660602 0.17562095 0.19443505 0.14051742 0.29650495]
118	[0.82089549 0.31610499 0.05603126 0.16633433 0.58122417]
119	[0.92019925 0.21549299 0.17839116 0.25394979 0.84458371]
120	[0.62068237 0.54494883 0.05986406 0.09123699 0.85245535]
121	[0.72714855 0.03645859 0.1238106  0.22408906 0.65952502]
122	[0.88612715 0.34409973 0.233813   0.28342695 0.43636536]
123	[0.84148522 0.18092349 0.16002972 0.14275304 0.54842133]
124	[0.92559264 0.69834952 0.53692989 0.60343366 0.61636504]
125	[0.96499028 0.40581333 0.12677871 0.05708787 0.53705589]
126	[0.01228157 0.21700811 0.90356527 0.168694   0.52739321]
127	[0.57134753 0.3639772  0.20845803 0.09211169 0.59399972]
128	[0.0320075  0.12180587 0.6627113  0.72592761 0.66194203]
129	[0.62202644 0.14754581 0.066241   0.60335562 0.52543349]
130	[0.87407254 0.45005905 0.22236297 0.17471555 0.24314741]
131	[0.46583746 0.2009903  0.42530645 0.35507455 0.49523369]
132	[0.82972511 0.46006106 0.28909017 0.35478383 0.84983729]
133	[0.69589094 0.20824436 0.06216541 0.10466899 0.04729577]
134	[0.68056095 0.36955853 0.3235285  0.43335274 0.42581403]
135	[0.4504811  0.05361034 0.02916759 0.07951711 0.67184499]
136	[0.66463641 0.02616924 0.30026294 0.82897521 0.90500572]
137	[0.50101201 0.16456713 0.02371785 0.06775331 0.81441666]
138	[0.62213811 0.32942221 0.65168865 0.68387377 0.93439025]
139	[0.63719347 0.25486628 0.14449496 0.37526722 0.88597468]
140	[0.59257725 0.09675746 0.02689242 0.67225474 0.66483044]
141	[0.21109313 0.84567702 0.33518675 0.0050724  0.07227745]
142	[0.29352509 0.08468856 0.20692747 0.02856271 0.46706595]
143	[0.4539733  0.39353003 0.08418733 0.13863969 0.78042854]
144	[0.33974913 0.09854185 0.08858541 0.33123832 0.92055259]
145	[0.76507628 0.31831199 0.20721745 0.12854897 0.46253635]
146	[0.81034122 0.27563448 0.02795938 0.2933102  0.87565762]
147	[0.94127283 0.55826858 0.28493758 0.43160353 0.71970583]
148	[0.65313446 0.26610386 0.03044348 0.0560855  0.15791581]
149	[0.77087158 0.2297617  0.08271911 0.11306293 0.71554649]
150	[0.26975788 0.99495103 0.53527117 0.05379743 0.2787666 ]
151	[0.38774918 0.12791893 0.09815026 0.25597991 0.77742118]
152	[0.278527   0.07336468 0.05769398 0.20084645 0.93891265]
153	[0.10104796 0.02758712 0.44812863 0.51292134 0.19641483]
154	[0.57133259 0.14558935 0.10228954 0.03873708 0.35279156]
155	[0.96565187 0.58402565 0.0419314  0.09161895 0.37332592]
156	[0.36549145 0.57332064 0.43718854 0.02220044 0.02456963]
157	[0.48172104 0.29757577 0.19326772 0.26598929 0.86485685]
158	[0.83850341 0.20470931 0.21351492 0.11279444 0.3708261 ]
159	[0.16147806 0.27193345 0.83108433 0.05329371 0.01646764]
160	[0.83405315 0.26599373 0.06366796 0.25457143 0.3390851 ]
161	[0.81763308 0.34681135 0.18031723 0.31244831 0.75917853]
162	[0.76278889 0.16237677 0.04192547 0.16820955 0.29170486]
163	[0.90902874 0.45393223 0.3471113  0.16153897 0.78444057]
164	[0.76530766 0.42857175 0.79032057 0.51196124 0.63676982]
165	[0.92089379 0.649724   0.48884042 0.4430147  0.66737214]
166	[0.85201281 0.35001811 0.28803781 0.42231081 0.51398724]
167	[0.53437408 0.68698024 0.56122401 0.7103722  0.87741992]
168	[0.10156066 0.07071214 0.22577945 0.06633235 0.06138997]
