0	[195 429 195 195 195 429 429 429]
1	[819 468 273 468 546 819 273 273]
2	[468 468 468 273 468 273 468 468]
3	[ 195 1755  390  234  234  390  390  234]
4	[351 624 624 624 351 351 351 351]
5	[117 117 234 234 156 117 234 234]
6	[15015 24570 90090 27027 90090 15015 38610 90090]
7	[ 78 585 585 585  78 585 585  78]
8	[4095 2730 2184 3276 4680 2184 4680 4680]
9	[195 546 195 546 546 546 546 546]
10	[195 156 195 156  78 195  78 195]
11	[5967 1755 3315 3315 3315 5967 5967 1755]
12	[ 7020  4290 25740 19305 15444  7020 19305  4290]
13	[1560 1560 1560 1404 1755 1404 1404 1755]
14	[ 390  390 1755  234  195  234  234  390]
15	[ 234 1755  234  234  234  195  195  390]
16	[ 819  936  936  819 2184 2184  936  819]
17	[ 936 1560  585 1560 1560  936 1560 1560]
18	[351 351 195 351 195 351 195 351]
19	[ 390 1755 1755  234  390 1755  390  195]
20	[ 390  390  390  195 1755  390  234  390]
21	[8151 3705 3705 2145 2145 3705 8151 2145]
22	[ 6084  3276  3276  3549  6084  3549 10647 10647]
23	[13338  8151  7722 13338 73359  8151 13338 73359]
24	[45045 19305 19305 19305 15015 18018 90090 24570]
25	[ 12870 122265  12870  22230  16302 122265  22230  22230]
26	[585 585 234 780 234 585 234 780]
27	[117 117 507 507 117 507 117 507]
28	[1755  234  195 1755  234  234  195  390]
29	[ 390  858  390 2145 2145 2145  858  390]
30	[1365 4095 1755 4095 4095 4095 4914 4914]
31	[1521 1404 1014 4563 1404 4563 1014 1521]
32	[39312 56784 56784 31941 36504 56784 36504 31941]
33	[741 507 741 507 507 741 507 741]
34	[24570 93366 66690 24570 93366 25935 66690 25935]
35	[ 36465 131274 131274  36465  59670  38610  59670  36465]
36	[ 195  234  390  195  234 1755 1755  234]
37	[312 351 312 351 351 351 351 351]
38	[351 351  78 351 351 351  78  78]
39	[507 156 156 156 507 156 507 156]
40	[ 195 1755  195  234  234 1755  390  234]
41	[6435 2574 2145 6435 6435 1170  858 2145]
42	[ 195  195 1755 1755  234  234  234  390]
43	[585 273 273 585 585 273 273 273]
44	[429 429 429 195 429 195 429 429]
45	[741 585 585 741 585 741 741 741]
46	[117 117 117 117 117 117  78 117]
47	[351 351 351 507 507 507 351 351]
48	[ 390  195  195 1755 1755  234  234  234]
49	[ 195  195  234 1755  390  195  390  390]
50	[ 234  390  234  390  390  195 1755 1755]
51	[27885  5070 27885  5577  5070  5577  4290  4290]
52	[ 77220 108108  49140  30030 135135  49140  30030  77220]
53	[741 234 741 741 741 741 741 234]
54	[1170 3705 1170 1482 1170 3705 3705 1170]
55	[9009 5148 2574 3003 9009 3003 5148 3276]
56	[585 312 312 312 780 780 585 780]
