0	"[0.41814376 0.04919004 0.04178246 0.11053607 0.15667004 0.1490763
 0.41347705]"
1	"[0.58013637 0.51926573 0.48526308 0.10680212 0.06445783 0.11334989
 0.48445658]"
2	"[0.59335727 0.16885454 0.03767295 0.03360935 0.08996286 0.17917733
 0.6709915 ]"
3	"[0.26567243 0.10099202 0.34863347 0.25864886 0.08257712 0.10538584
 0.00671719]"
4	"[0.49376    0.08759262 0.10209925 0.09959333 0.06750546 0.13026291
 0.48665873]"
5	"[0.46576956 0.41723505 0.76186001 0.32462481 0.0969197  0.05781296
 0.42106363]"
6	"[0.30493137 0.11181412 0.16745409 0.45071286 0.13270309 0.06840265
 0.50096231]"
7	"[0.58987823 0.11967755 0.08454505 0.07159318 0.06922162 0.10141337
 0.5126639 ]"
8	"[0.56149518 0.13511939 0.06943537 0.03944064 0.06496415 0.1157799
 0.4960941 ]"
9	"[0.48525932 0.12521598 0.09718494 0.11061785 0.08619178 0.08494943
 0.51630957]"
