(13.384848952724479, [0.12395188629725941, 0.030807624452130217, 0.03493053701137464, 0.02301971078881386, 0.44123167392946], [2.7477288673310257e-05, 0.00010990913947950957, 2.7477268606975798e-05, 2.7477277420640555e-05])
(13.384825766294231, [0.12395188629725941, 0.030807624452130217, 0.03493053701137464, 0.02301971078881386, 0.44123167392946], [2.7477323151031577e-05, 0.00010990912206745314, 2.7477297775521232e-05, 2.747727453958608e-05])
(13.370268048499087, [0.12395188629725941, 0.030807624452130217, 0.03493053701137464, 0.02301971078881386, 0.44123167392946], [2.74773233525251e-05, 0.00010990909209417274, 2.747728688714121e-05, 2.7477282232072346e-05])
(13.384827587048537, [0.12395188629725941, 0.030807624452130217, 0.03493053701137464, 0.02301971078881386, 0.44123167392946], [2.7477319030247574e-05, 0.00010990905754919294, 2.7477285183607023e-05, 2.7477299975079568e-05])
(13.384830496007448, [0.12395188629725941, 0.030807624452130217, 0.03493053701137464, 0.02301971078881386, 0.44123167392946], [2.7477318046504173e-05, 0.00010990907726474588, 2.7477283033845934e-05, 2.7477287484537862e-05])
(13.384823667997072, [0.12395188629725941, 0.030807624452130217, 0.03493053701137464, 0.02301971078881386, 0.44123167392946], [2.7477320834192107e-05, 0.0001099091160196368, 2.7477305271388993e-05, 2.7477285958788507e-05])
(13.38482276973, [0.12395188629725941, 0.030807624452130217, 0.03493053701137464, 0.02301971078881386, 0.44123167392946], [2.747731897859972e-05, 0.00010990914442155153, 2.74773094768191e-05, 2.7477266526801387e-05])
(13.384818076324084, [0.12395188629725941, 0.030807624452130217, 0.03493053701137464, 0.02301971078881386, 0.44123167392946], [2.747732174212209e-05, 0.00010990914210767371, 2.7477312609830933e-05, 2.7477267617054417e-05])
(13.384791644905606, [0.12395188629725941, 0.030807624452130217, 0.03493053701137464, 0.02301971078881386, 0.44123167392946], [2.7477346428366995e-05, 0.00010990915280904743, 2.7477318122095172e-05, 2.7477261037930273e-05])
(13.369545948638576, [0.12395188629725941, 0.030807624452130217, 0.03493053701137464, 0.02301971078881386, 0.44123167392946], [2.7477349018161392e-05, 0.00010990910557136481, 2.747733361659624e-05, 2.7477260963942633e-05])
(13.369556970150164, [0.12395188629725941, 0.030807624452130217, 0.03493053701137464, 0.02301971078881386, 0.44123167392946], [2.747734859766166e-05, 0.0001099090905900483, 2.747732008162217e-05, 2.7477264942101188e-05])
(13.384791769042753, [0.12395188629725941, 0.030807624452130217, 0.03493053701137464, 0.02301971078881386, 0.44123167392946], [2.7477344768235474e-05, 0.00010990908979739265, 2.7477301635427645e-05, 2.7477255851569522e-05])
(13.370238996254747, [0.12395188629725941, 0.030807624452130217, 0.03493053701137464, 0.02301971078881386, 0.44123167392946], [2.7477334079561603e-05, 0.00010990906131075275, 2.7477295276348702e-05, 2.74772421002453e-05])
(13.384811902901319, [0.12395188629725941, 0.030807624452130217, 0.03493053701137464, 0.02301971078881386, 0.44123167392946], [2.7477336615761206e-05, 0.00010990908728834349, 2.7477280162436597e-05, 2.7477246041162993e-05])
(13.36962320772342, [0.12395188629725941, 0.030807624452130217, 0.03493053701137464, 0.02301971078881386, 0.44123167392946], [2.7477315957009957e-05, 0.00010990911001659302, 2.7477269191253745e-05, 2.7477243633465864e-05])
(13.36962400411768, [0.12395188629725941, 0.030807624452130217, 0.03493053701137464, 0.02301971078881386, 0.44123167392946], [2.7477306419676296e-05, 0.00010990912654300162, 2.7477285230298644e-05, 2.7477251321184615e-05])
(13.369614927303322, [0.12395188629725941, 0.030807624452130217, 0.03493053701137464, 0.02301971078881386, 0.44123167392946], [2.747731705240475e-05, 0.00010990908450615841, 2.7477281999553186e-05, 2.747725387389493e-05])
(13.369612014001154, [0.12395188629725941, 0.030807624452130217, 0.03493053701137464, 0.02301971078881386, 0.44123167392946], [2.7477323657419365e-05, 0.00010990908688343128, 2.7477278173430577e-05, 2.747725092303545e-05])
(13.3696150538338, [0.12395188629725941, 0.030807624452130217, 0.03493053701137464, 0.02301971078881386, 0.44123167392946], [2.7477321175393343e-05, 0.00010990910151186488, 2.747727920100658e-05, 2.7477250273466927e-05])
(13.369624218503274, [0.12395188629725941, 0.030807624452130217, 0.03493053701137464, 0.02301971078881386, 0.44123167392946], [2.74773230871303e-05, 0.00010990912944212204, 2.7477262811953682e-05, 2.7477251210397676e-05])
(13.369623267081058, [0.12395188629725941, 0.030807624452130217, 0.03493053701137464, 0.02301971078881386, 0.44123167392946], [2.747732625307003e-05, 0.0001099091195513817, 2.747725999002957e-05, 2.747725836187201e-05])
(13.384833801442362, [0.12395188629725941, 0.030807624452130217, 0.03493053701137464, 0.02301971078881386, 0.44123167392946], [2.747733466221244e-05, 0.00010990915241778137, 2.7477254379966745e-05, 2.7477234732125265e-05])
(13.384834604775737, [0.12395188629725941, 0.030807624452130217, 0.03493053701137464, 0.02301971078881386, 0.44123167392946], [2.747733213367052e-05, 0.00010990915092813152, 2.7477255243001337e-05, 2.7477232419274576e-05])
(13.369610377564909, [0.12395188629725941, 0.030807624452130217, 0.03493053701137464, 0.02301971078881386, 0.44123167392946], [2.7477352394152173e-05, 0.00010990918960103917, 2.7477261188104498e-05, 2.747722459331179e-05])
(13.369613220449077, [0.12395188629725941, 0.030807624452130217, 0.03493053701137464, 0.02301971078881386, 0.44123167392946], [2.747735127810139e-05, 0.00010990920534053079, 2.7477261502804187e-05, 2.7477225133640986e-05])
(13.384823032059437, [0.12395188629725941, 0.030807624452130217, 0.03493053701137464, 0.02301971078881386, 0.44123167392946], [2.7477353260581413e-05, 0.00010990914024071636, 2.747723965757397e-05, 2.7477221047064558e-05])
(13.370274065006468, [0.12395188629725941, 0.030807624452130217, 0.03493053701137464, 0.02301971078881386, 0.44123167392946], [2.7477342237958396e-05, 0.0001099091482449383, 2.7477215373303598e-05, 2.7477211819712986e-05])
(13.384833539604355, [0.12395188629725941, 0.030807624452130217, 0.03493053701137464, 0.02301971078881386, 0.44123167392946], [2.7477340377966316e-05, 0.00010990918309290989, 2.7477207199700676e-05, 2.7477202933332056e-05])
(13.369620209256473, [0.12395188629725941, 0.030807624452130217, 0.03493053701137464, 0.02301971078881386, 0.44123167392946], [2.7477339968994035e-05, 0.0001099091879210363, 2.747720044386865e-05, 2.747721241444125e-05])
(13.369617587199096, [0.12395188629725941, 0.030807624452130217, 0.03493053701137464, 0.02301971078881386, 0.44123167392946], [2.7477345334824326e-05, 0.00010990918312243979, 2.7477192673031553e-05, 2.7477212213993968e-05])
(13.369618051375193, [0.12395188629725941, 0.030807624452130217, 0.03493053701137464, 0.02301971078881386, 0.44123167392946], [2.7477340891851122e-05, 0.00010990916474243353, 2.7477190514042e-05, 2.7477202853066763e-05])
(13.369615315097056, [0.12395188629725941, 0.030807624452130217, 0.03493053701137464, 0.02301971078881386, 0.44123167392946], [2.747732483453264e-05, 0.00010990923021988701, 2.747718456549575e-05, 2.7477195641011358e-05])
(13.38482515904221, [0.12395188629725941, 0.030807624452130217, 0.03493053701137464, 0.02301971078881386, 0.44123167392946], [2.7477306586817048e-05, 0.00010990917006351201, 2.7477182481645627e-05, 2.7477203822042565e-05])
(13.384822904782418, [0.12395188629725941, 0.030807624452130217, 0.03493053701137464, 0.02301971078881386, 0.44123167392946], [2.7477305946756087e-05, 0.0001099091745497534, 2.7477179176895168e-05, 2.74772027565063e-05])
(13.384824565768188, [0.12395188629725941, 0.030807624452130217, 0.03493053701137464, 0.02301971078881386, 0.44123167392946], [2.7477314821967627e-05, 0.00010990920415171702, 2.7477177595954308e-05, 2.7477203210719578e-05])
(13.36961066150644, [0.12395188629725941, 0.030807624452130217, 0.03493053701137464, 0.02301971078881386, 0.44123167392946], [2.747730244465043e-05, 0.00010990916818709863, 2.7477184260669376e-05, 2.7477215820337687e-05])
(13.370265450393285, [0.12395188629725941, 0.030807624452130217, 0.03493053701137464, 0.02301971078881386, 0.44123167392946], [2.7477289605202766e-05, 0.00010990918517274974, 2.7477194357020595e-05, 2.7477218609948996e-05])
(13.384823411326371, [0.12395188629725941, 0.030807624452130217, 0.03493053701137464, 0.02301971078881386, 0.44123167392946], [2.7477286078827302e-05, 0.0001099091353014193, 2.7477189725148408e-05, 2.7477229000486886e-05])
(13.369608132963174, [0.12395188629725941, 0.030807624452130217, 0.03493053701137464, 0.02301971078881386, 0.44123167392946], [2.7477290740960696e-05, 0.0001099091594022819, 2.7477191076793742e-05, 2.7477240546832488e-05])
(13.384824920097255, [0.12395188629725941, 0.030807624452130217, 0.03493053701137464, 0.02301971078881386, 0.44123167392946], [2.7477297045941292e-05, 0.0001099091982627705, 2.747719440755772e-05, 2.7477241829224846e-05])
(13.384806082336103, [0.12395188629725941, 0.030807624452130217, 0.03493053701137464, 0.02301971078881386, 0.44123167392946], [2.747726614073879e-05, 0.00010990917108095192, 2.7477192125446843e-05, 2.74772416150491e-05])
(13.384814419107315, [0.12395188629725941, 0.030807624452130217, 0.03493053701137464, 0.02301971078881386, 0.44123167392946], [2.7477262160025836e-05, 0.00010990915092968139, 2.7477202168039662e-05, 2.747724277279799e-05])
(13.384792343034551, [0.12395188629725941, 0.030807624452130217, 0.03493053701137464, 0.02301971078881386, 0.44123167392946], [2.7477242310790093e-05, 0.00010990916744926643, 2.74771922914482e-05, 2.747721722488169e-05])
(13.384808082248796, [0.12395188629725941, 0.030807624452130217, 0.03493053701137464, 0.02301971078881386, 0.44123167392946], [2.7477263641114668e-05, 0.00010990918337573888, 2.7477191617840547e-05, 2.747721154683522e-05])
(13.369609963180148, [0.12395188629725941, 0.030807624452130217, 0.03493053701137464, 0.02301971078881386, 0.44123167392946], [2.7477277954437012e-05, 0.00010990917047276733, 2.7477198628262097e-05, 2.747721333609256e-05])
(13.370271965055869, [0.12395188629725941, 0.030807624452130217, 0.03493053701137464, 0.02301971078881386, 0.44123167392946], [2.7477282412204877e-05, 0.00010990915846374959, 2.7477205811200945e-05, 2.747721894005516e-05])
(13.38483312064994, [0.12395188629725941, 0.030807624452130217, 0.03493053701137464, 0.02301971078881386, 0.44123167392946], [2.7477281453522477e-05, 0.00010990912890551554, 2.747720834859045e-05, 2.747722296289369e-05])
(13.384821373412787, [0.12395188629725941, 0.030807624452130217, 0.03493053701137464, 0.02301971078881386, 0.44123167392946], [2.7477286439699614e-05, 0.00010990913012658634, 2.7477187703877267e-05, 2.747723813508084e-05])
(13.38482778767689, [0.12395188629725941, 0.030807624452130217, 0.03493053701137464, 0.02301971078881386, 0.44123167392946], [2.7477293021861496e-05, 0.0001099091075675013, 2.747718808271878e-05, 2.7477226887976314e-05])
(13.384825859144776, [0.12395188629725941, 0.030807624452130217, 0.03493053701137464, 0.02301971078881386, 0.44123167392946], [2.7477282588654633e-05, 0.00010990909453192834, 2.74771892438975e-05, 2.747722988216345e-05])
(13.38481057949086, [0.12395188629725941, 0.030807624452130217, 0.03493053701137464, 0.02301971078881386, 0.44123167392946], [2.7477277519145717e-05, 0.00010990905828413333, 2.7477166696443587e-05, 2.747722072841463e-05])
(13.384807298435526, [0.12395188629725941, 0.030807624452130217, 0.03493053701137464, 0.02301971078881386, 0.44123167392946], [2.7477278314153182e-05, 0.00010990904708023078, 2.7477162829375605e-05, 2.7477230381331255e-05])
(13.369608298008258, [0.12395188629725941, 0.030807624452130217, 0.03493053701137464, 0.02301971078881386, 0.44123167392946], [2.747728650664241e-05, 0.0001099090597311321, 2.747717763062974e-05, 2.74772390986174e-05])
(13.384823407735054, [0.12395188629725941, 0.030807624452130217, 0.03493053701137464, 0.02301971078881386, 0.44123167392946], [2.7477287739647103e-05, 0.00010990901312406665, 2.747717498002257e-05, 2.747722391968225e-05])
(13.384814996276877, [0.12395188629725941, 0.030807624452130217, 0.03493053701137464, 0.02301971078881386, 0.44123167392946], [2.7477278309274055e-05, 0.00010990901916908862, 2.7477168340838995e-05, 2.7477229098511386e-05])
(13.369604311948539, [0.12395188629725941, 0.030807624452130217, 0.03493053701137464, 0.02301971078881386, 0.44123167392946], [2.747727977037511e-05, 0.00010990898706904265, 2.7477166165040828e-05, 2.7477226070444697e-05])
(13.369601988003387, [0.12395188629725941, 0.030807624452130217, 0.03493053701137464, 0.02301971078881386, 0.44123167392946], [2.7477281516187343e-05, 0.0001099089738395875, 2.7477163567786616e-05, 2.747723781221686e-05])
(13.369591216092156, [0.12395188629725941, 0.030807624452130217, 0.03493053701137464, 0.02301971078881386, 0.44123167392946], [2.7477289221119796e-05, 0.00010990898657210383, 2.7477151013736165e-05, 2.7477251528538762e-05])
(13.384812183986655, [0.12395188629725941, 0.030807624452130217, 0.03493053701137464, 0.02301971078881386, 0.44123167392946], [2.7477300810626572e-05, 0.00010990900345266123, 2.7477161563110734e-05, 2.7477263064264868e-05])
(13.384798736953687, [0.12395188629725941, 0.030807624452130217, 0.03493053701137464, 0.02301971078881386, 0.44123167392946], [2.7477298003597017e-05, 0.0001099090463087964, 2.7477149963946895e-05, 2.747726127596687e-05])
(13.369586326860011, [0.12395188629725941, 0.030807624452130217, 0.03493053701137464, 0.02301971078881386, 0.44123167392946], [2.7477303740824157e-05, 0.00010990906473864665, 2.747714696713916e-05, 2.7477247779522108e-05])
(13.369595421588071, [0.12395188629725941, 0.030807624452130217, 0.03493053701137464, 0.02301971078881386, 0.44123167392946], [2.7477299171000752e-05, 0.00010990908287552963, 2.7477159143459022e-05, 2.7477248518775882e-05])
(13.384792138000998, [0.12395188629725941, 0.030807624452130217, 0.03493053701137464, 0.02301971078881386, 0.44123167392946], [2.7477288862334614e-05, 0.00010990906605235986, 2.7477150244579874e-05, 2.747725951584333e-05])
(13.384808057686477, [0.12395188629725941, 0.030807624452130217, 0.03493053701137464, 0.02301971078881386, 0.44123167392946], [2.7477301881834463e-05, 0.00010990902725283297, 2.747715690834467e-05, 2.7477259374162154e-05])
(13.384809203257037, [0.12395188629725941, 0.030807624452130217, 0.03493053701137464, 0.02301971078881386, 0.44123167392946], [2.7477310983042067e-05, 0.00010990897623379517, 2.7477152835274904e-05, 2.7477266375358713e-05])
(13.369602222884941, [0.12395188629725941, 0.030807624452130217, 0.03493053701137464, 0.02301971078881386, 0.44123167392946], [2.7477292156149487e-05, 0.00010990894026314853, 2.747716510924045e-05, 2.7477267524204115e-05])
(13.3848115627951, [0.12395188629725941, 0.030807624452130217, 0.03493053701137464, 0.02301971078881386, 0.44123167392946], [2.7477284456664147e-05, 0.00010990888500073633, 2.7477162768606995e-05, 2.7477283338696084e-05])
(13.384815141711051, [0.12395188629725941, 0.030807624452130217, 0.03493053701137464, 0.02301971078881386, 0.44123167392946], [2.747728986735444e-05, 0.00010990888848331782, 2.7477163433257146e-05, 2.7477272185316242e-05])
(13.384818068427801, [0.12395188629725941, 0.030807624452130217, 0.03493053701137464, 0.02301971078881386, 0.44123167392946], [2.7477289335871195e-05, 0.00010990891332066343, 2.7477172714876087e-05, 2.747728138607034e-05])
(13.369595399654601, [0.12395188629725941, 0.030807624452130217, 0.03493053701137464, 0.02301971078881386, 0.44123167392946], [2.747727038725836e-05, 0.00010990898629823839, 2.747717449363187e-05, 2.747727791704212e-05])
(13.369602033983261, [0.12395188629725941, 0.030807624452130217, 0.03493053701137464, 0.02301971078881386, 0.44123167392946], [2.7477271797045565e-05, 0.00010990897562015054, 2.747718246795042e-05, 2.747728181666942e-05])
(13.384819802804916, [0.12395188629725941, 0.030807624452130217, 0.03493053701137464, 0.02301971078881386, 0.44123167392946], [2.7477277741124043e-05, 0.00010990893866630024, 2.7477184914633222e-05, 2.747729000603957e-05])
(13.384821823381323, [0.12395188629725941, 0.030807624452130217, 0.03493053701137464, 0.02301971078881386, 0.44123167392946], [2.7477271234117067e-05, 0.00010990901365251791, 2.7477196511369573e-05, 2.7477291840655745e-05])
(13.369605241408669, [0.12395188629725941, 0.030807624452130217, 0.03493053701137464, 0.02301971078881386, 0.44123167392946], [2.7477264368063415e-05, 0.00010990897618651322, 2.747719376205176e-05, 2.7477286632118368e-05])
(13.369605455539999, [0.12395188629725941, 0.030807624452130217, 0.03493053701137464, 0.02301971078881386, 0.44123167392946], [2.7477268523219385e-05, 0.00010990898921276153, 2.7477191247663825e-05, 2.747728078528959e-05])
(13.370265313330833, [0.12395188629725941, 0.030807624452130217, 0.03493053701137464, 0.02301971078881386, 0.44123167392946], [2.7477275402015457e-05, 0.00010990897433912467, 2.747719477944098e-05, 2.7477286924919918e-05])
(13.369606342842856, [0.12395188629725941, 0.030807624452130217, 0.03493053701137464, 0.02301971078881386, 0.44123167392946], [2.7477278137790182e-05, 0.00010990894931508916, 2.7477182294435147e-05, 2.7477280706298007e-05])
(13.36961020352155, [0.12395188629725941, 0.030807624452130217, 0.03493053701137464, 0.02301971078881386, 0.44123167392946], [2.7477280479875404e-05, 0.0001099089601544413, 2.7477188550149487e-05, 2.747727824896949e-05])
(13.384815704499395, [0.12395188629725941, 0.030807624452130217, 0.03493053701137464, 0.02301971078881386, 0.44123167392946], [2.7477266532718332e-05, 0.00010990896523314281, 2.7477185213676815e-05, 2.7477283058002233e-05])
(13.370259901420201, [0.12395188629725941, 0.030807624452130217, 0.03493053701137464, 0.02301971078881386, 0.44123167392946], [2.7477268913920694e-05, 0.0001099089885239931, 2.74771929311996e-05, 2.7477291206452274e-05])
(13.384810346646116, [0.12395188629725941, 0.030807624452130217, 0.03493053701137464, 0.02301971078881386, 0.44123167392946], [2.7477251362946453e-05, 0.0001099089868281859, 2.7477196120316908e-05, 2.747729467804496e-05])
(13.38483006825562, [0.12395188629725941, 0.030807624452130217, 0.03493053701137464, 0.02301971078881386, 0.44123167392946], [2.747727132275872e-05, 0.00010990897906629855, 2.7477205039488966e-05, 2.7477288046793853e-05])
(13.369615827410257, [0.12395188629725941, 0.030807624452130217, 0.03493053701137464, 0.02301971078881386, 0.44123167392946], [2.7477263473090917e-05, 0.00010990885966663544, 2.7477201619314178e-05, 2.7477285374989896e-05])
(13.369618496347039, [0.12395188629725941, 0.030807624452130217, 0.03493053701137464, 0.02301971078881386, 0.44123167392946], [2.747726695769685e-05, 0.00010990879910546296, 2.747721330394753e-05, 2.7477282858503165e-05])
(13.38548802767124, [0.12395188629725941, 0.030807624452130217, 0.03493053701137464, 0.02301971078881386, 0.44123167392946], [2.7477277152856815e-05, 0.00010990884215495255, 2.747722570811202e-05, 2.7477287905274018e-05])
(13.3848261011922, [0.12395188629725941, 0.030807624452130217, 0.03493053701137464, 0.02301971078881386, 0.44123167392946], [2.747728591050972e-05, 0.00010990880752044894, 2.7477241839036716e-05, 2.747727272801737e-05])
(13.384824197039812, [0.12395188629725941, 0.030807624452130217, 0.03493053701137464, 0.02301971078881386, 0.44123167392946], [2.747728670946302e-05, 0.00010990879281332393, 2.7477239505800817e-05, 2.747726985079135e-05])
(13.369619944946672, [0.12395188629725941, 0.030807624452130217, 0.03493053701137464, 0.02301971078881386, 0.44123167392946], [2.747727767598492e-05, 0.00010990885018686575, 2.7477249190023618e-05, 2.7477259244874867e-05])
(13.384828401582391, [0.12395188629725941, 0.030807624452130217, 0.03493053701137464, 0.02301971078881386, 0.44123167392946], [2.7477286174745225e-05, 0.00010990886785389247, 2.747725482142675e-05, 2.747725645159871e-05])
(13.384825212568664, [0.12395188629725941, 0.030807624452130217, 0.03493053701137464, 0.02301971078881386, 0.44123167392946], [2.747728364625971e-05, 0.00010990879872039954, 2.7477245203783792e-05, 2.7477271323431643e-05])
(13.384829030866626, [0.12395188629725941, 0.030807624452130217, 0.03493053701137464, 0.02301971078881386, 0.44123167392946], [2.7477285338251804e-05, 0.00010990881515150664, 2.74772352515041e-05, 2.7477276373072836e-05])
(13.384835717699598, [0.12395188629725941, 0.030807624452130217, 0.03493053701137464, 0.02301971078881386, 0.44123167392946], [2.7477272430228036e-05, 0.00010990883502826637, 2.7477237672626495e-05, 2.7477288247077128e-05])
(13.384836842121969, [0.12395188629725941, 0.030807624452130217, 0.03493053701137464, 0.02301971078881386, 0.44123167392946], [2.7477271315105787e-05, 0.0001099088443701156, 2.747723403101704e-05, 2.7477287029816464e-05])
(13.384832842410123, [0.12395188629725941, 0.030807624452130217, 0.03493053701137464, 0.02301971078881386, 0.44123167392946], [2.747727765925074e-05, 0.00010990882576532918, 2.7477238865765832e-05, 2.7477293207063787e-05])
(13.369624109622505, [0.12395188629725941, 0.030807624452130217, 0.03493053701137464, 0.02301971078881386, 0.44123167392946], [2.7477275754741478e-05, 0.0001099088843681721, 2.7477233236055985e-05, 2.7477297104158006e-05])
(13.369616085029056, [0.12395188629725941, 0.030807624452130217, 0.03493053701137464, 0.02301971078881386, 0.44123167392946], [2.7477261106624936e-05, 0.00010990876736610822, 2.747724278528889e-05, 2.747731056117752e-05])
(13.369621022480233, [0.12395188629725941, 0.030807624452130217, 0.03493053701137464, 0.02301971078881386, 0.44123167392946], [2.747725167048656e-05, 0.0001099088262582731, 2.7477242344865646e-05, 2.7477309786599935e-05])
(13.384832967675706, [0.12395188629725941, 0.030807624452130217, 0.03493053701137464, 0.02301971078881386, 0.44123167392946], [2.747724529688493e-05, 0.00010990879179907693, 2.7477232765395044e-05, 2.747730898679803e-05])
(13.384824199307392, [0.12395188629725941, 0.030807624452130217, 0.03493053701137464, 0.02301971078881386, 0.44123167392946], [2.747724225338989e-05, 0.00010990880592944078, 2.7477212106296893e-05, 2.7477318223691882e-05])
(13.384818896512591, [0.12395188629725941, 0.030807624452130217, 0.03493053701137464, 0.02301971078881386, 0.44123167392946], [2.7477251463222083e-05, 0.00010990880505386798, 2.7477200756234937e-05, 2.7477327420206732e-05])
(13.384821175517924, [0.12395188629725941, 0.030807624452130217, 0.03493053701137464, 0.02301971078881386, 0.44123167392946], [2.7477256281139205e-05, 0.00010990880691518024, 2.7477207476382505e-05, 2.747733618219752e-05])
(13.384820077790199, [0.12395188629725941, 0.030807624452130217, 0.03493053701137464, 0.02301971078881386, 0.44123167392946], [2.7477262499821604e-05, 0.00010990877794333561, 2.7477200906383765e-05, 2.7477332691099717e-05])
(13.384820380764026, [0.12395188629725941, 0.030807624452130217, 0.03493053701137464, 0.02301971078881386, 0.44123167392946], [2.7477261922837062e-05, 0.00010990877687662278, 2.747721019125945e-05, 2.7477347792483745e-05])
(13.384820418321267, [0.12395188629725941, 0.030807624452130217, 0.03493053701137464, 0.02301971078881386, 0.44123167392946], [2.747726940105311e-05, 0.00010990880908898565, 2.7477210031654606e-05, 2.7477350428054377e-05])
(13.36961036889693, [0.12395188629725941, 0.030807624452130217, 0.03493053701137464, 0.02301971078881386, 0.44123167392946], [2.7477265518346945e-05, 0.0001099088281492773, 2.7477209369043923e-05, 2.7477333037867437e-05])
(13.384818254391954, [0.12395188629725941, 0.030807624452130217, 0.03493053701137464, 0.02301971078881386, 0.44123167392946], [2.747724548144084e-05, 0.00010990882047186777, 2.7477215068554794e-05, 2.747735046770965e-05])
(13.3848200070919, [0.12395188629725941, 0.030807624452130217, 0.03493053701137464, 0.02301971078881386, 0.44123167392946], [2.7477257647434866e-05, 0.0001099088048280848, 2.7477209888569755e-05, 2.7477346899873788e-05])
(13.384824676138827, [0.12395188629725941, 0.030807624452130217, 0.03493053701137464, 0.02301971078881386, 0.44123167392946], [2.747725105895849e-05, 0.00010990879839618401, 2.7477218586560156e-05, 2.7477337021745396e-05])
(13.384814667371412, [0.12395188629725941, 0.030807624452130217, 0.03493053701137464, 0.02301971078881386, 0.44123167392946], [2.7477265374799997e-05, 0.00010990881217938143, 2.7477187628190835e-05, 2.7477328267004804e-05])
(13.384817024530587, [0.12395188629725941, 0.030807624452130217, 0.03493053701137464, 0.02301971078881386, 0.44123167392946], [2.7477266313576617e-05, 0.00010990891472546405, 2.7477195968240412e-05, 2.747732200633505e-05])
(13.385473681376716, [0.12395188629725941, 0.030807624452130217, 0.03493053701137464, 0.02301971078881386, 0.44123167392946], [2.74772691221255e-05, 0.00010990894641865974, 2.7477199878250684e-05, 2.7477323431048905e-05])
(13.384826313458088, [0.12395188629725941, 0.030807624452130217, 0.03493053701137464, 0.02301971078881386, 0.44123167392946], [2.7477286927675204e-05, 0.0001099089093127444, 2.7477201144891875e-05, 2.7477324375640658e-05])
(13.38481938582986, [0.12395188629725941, 0.030807624452130217, 0.03493053701137464, 0.02301971078881386, 0.44123167392946], [2.7477271178676582e-05, 0.00010990894060061699, 2.747720056540657e-05, 2.7477335292953807e-05])
