(7.21658205017504, [0.12395188629725941, 0.030807624452130217, 0.03493053701137464, 0.02301971078881386, 0.44123167392946], [2.749321876480373e-05, 0.00010995766132776413, 2.7473152430345462e-05, 2.7481966095102897e-05])
(0.0, [0.12395188629725941, 0.030807624452130217, 0.03493053701137464, 0.02301971078881386, 0.44123167392946], [2.7530787858873236e-05, 0.00010993760982298309, 2.7464476844792988e-05, 2.746286918158581e-05])
(0.0, [0.12395188629725941, 0.030807624452130217, 0.03493053701137464, 0.02301971078881386, 0.44123167392946], [2.7539213362637388e-05, 0.00010997048474216639, 2.7458869391917534e-05, 2.7439251809170093e-05])
(0.0, [0.12395188629725941, 0.030807624452130217, 0.03493053701137464, 0.02301971078881386, 0.44123167392946], [2.7536679126465698e-05, 0.00010996899426105275, 2.7459731849053523e-05, 2.7436942155629493e-05])
(0.0, [0.12395188629725941, 0.030807624452130217, 0.03493053701137464, 0.02301971078881386, 0.44123167392946], [2.7556983367776902e-05, 0.00011000768822532061, 2.7465673160774497e-05, 2.742912766816717e-05])
(0.0, [0.12395188629725941, 0.030807624452130217, 0.03493053701137464, 0.02301971078881386, 0.44123167392946], [2.7555864082611794e-05, 0.00011002344182238562, 2.746598772774474e-05, 2.7429667051555398e-05])
(0.0, [0.12395188629725941, 0.030807624452130217, 0.03493053701137464, 0.02301971078881386, 0.44123167392946], [2.7557852227301926e-05, 0.00010995827434507933, 2.744415146050989e-05, 2.742558754824788e-05])
(0.0, [0.12395188629725941, 0.030807624452130217, 0.03493053701137464, 0.02301971078881386, 0.44123167392946], [2.7546797311883305e-05, 0.00010996628214525974, 2.741989643334926e-05, 2.7416377536144555e-05])
(0.0, [0.12395188629725941, 0.030807624452130217, 0.03493053701137464, 0.02301971078881386, 0.44123167392946], [2.7544932618261957e-05, 0.00011000114823181378, 2.7411739881001344e-05, 2.740751082957644e-05])
(0.0, [0.12395188629725941, 0.030807624452130217, 0.03493053701137464, 0.02301971078881386, 0.44123167392946], [2.7544522639939562e-05, 0.00011000598039810104, 2.7405000145453652e-05, 2.7416967891253202e-05])
(0.0, [0.12395188629725941, 0.030807624452130217, 0.03493053701137464, 0.02301971078881386, 0.44123167392946], [2.754990158979734e-05, 0.00011000117757566449, 2.739724972734903e-05, 2.7416767883457222e-05])
(0.0, [0.12395188629725941, 0.030807624452130217, 0.03493053701137464, 0.02301971078881386, 0.44123167392946], [2.754544688454792e-05, 0.00010998278218526903, 2.7395097019223738e-05, 2.740742754840742e-05])
(0.0, [0.12395188629725941, 0.030807624452130217, 0.03493053701137464, 0.02301971078881386, 0.44123167392946], [2.752934976601377e-05, 0.00011004830349572272, 2.7389166245424814e-05, 2.740023380721561e-05])
(0.0, [0.12395188629725941, 0.030807624452130217, 0.03493053701137464, 0.02301971078881386, 0.44123167392946], [2.751106750061918e-05, 0.00010998807100205321, 2.7387089070547593e-05, 2.7408391923886925e-05])
(0.0, [0.12395188629725941, 0.030807624452130217, 0.03493053701137464, 0.02301971078881386, 0.44123167392946], [2.7510426653225566e-05, 0.00010999256046400211, 2.738379515585134e-05, 2.740732905607318e-05])
(0.0, [0.12395188629725941, 0.030807624452130217, 0.03493053701137464, 0.02301971078881386, 0.44123167392946], [2.7519312562804373e-05, 0.0001100221848860429, 2.738221958798043e-05, 2.7407782114298137e-05])
(0.0, [0.12395188629725941, 0.030807624452130217, 0.03493053701137464, 0.02301971078881386, 0.44123167392946], [2.7506916327480545e-05, 0.00010998618329796081, 2.7388861270550846e-05, 2.742035987423363e-05])
(0.0, [0.12395188629725941, 0.030807624452130217, 0.03493053701137464, 0.02301971078881386, 0.44123167392946], [2.7494063041997815e-05, 0.00011000318085118449, 2.739892516793688e-05, 2.742314371326864e-05])
(0.0, [0.12395188629725941, 0.030807624452130217, 0.03493053701137464, 0.02301971078881386, 0.44123167392946], [2.7490534513867184e-05, 0.0001099532668701736, 2.739430648970604e-05, 2.7433513802682187e-05])
(0.0, [0.12395188629725941, 0.030807624452130217, 0.03493053701137464, 0.02301971078881386, 0.44123167392946], [2.7495198895152044e-05, 0.00010997737740993254, 2.7395654057887435e-05, 2.744504177849928e-05])
(0.0, [0.12395188629725941, 0.030807624452130217, 0.03493053701137464, 0.02301971078881386, 0.44123167392946], [2.750150798498135e-05, 0.00011001626201831798, 2.739897493801057e-05, 2.7446322668105804e-05])
(0.0, [0.12395188629725941, 0.030807624452130217, 0.03493053701137464, 0.02301971078881386, 0.44123167392946], [2.7470575551123738e-05, 0.0001099890537216345, 2.739669932362818e-05, 2.7446108733364355e-05])
(0.0, [0.12395188629725941, 0.030807624452130217, 0.03493053701137464, 0.02301971078881386, 0.44123167392946], [2.7466595807458055e-05, 0.00010996888780504381, 2.7406712497266378e-05, 2.7447265170477786e-05])
(0.0, [0.12395188629725941, 0.030807624452130217, 0.03493053701137464, 0.02301971078881386, 0.44123167392946], [2.7446754276956796e-05, 0.00010998541636867161, 2.7396861243090723e-05, 2.742174512688895e-05])
(0.0, [0.12395188629725941, 0.030807624452130217, 0.03493053701137464, 0.02301971078881386, 0.44123167392946], [2.746806093395822e-05, 0.00011000135389003264, 2.7396189604765367e-05, 2.74160785434865e-05])
(0.0, [0.12395188629725941, 0.030807624452130217, 0.03493053701137464, 0.02301971078881386, 0.44123167392946], [2.7482369462471273e-05, 0.00010998844009797441, 2.7403179359783344e-05, 2.7417863819978152e-05])
(0.0, [0.12395188629725941, 0.030807624452130217, 0.03493053701137464, 0.02301971078881386, 0.44123167392946], [2.7486828056355896e-05, 0.00010997642241898948, 2.7410342948918772e-05, 2.742345567827717e-05])
(0.0, [0.12395188629725941, 0.030807624452130217, 0.03493053701137464, 0.02301971078881386, 0.44123167392946], [2.7485869040908458e-05, 0.0001099468460954301, 2.7412874163955003e-05, 2.7427470645526488e-05])
(0.0, [0.12395188629725941, 0.030807624452130217, 0.03493053701137464, 0.02301971078881386, 0.44123167392946], [2.749085677639803e-05, 0.00010994806758525289, 2.739227778758849e-05, 2.744261536077741e-05])
(0.0, [0.12395188629725941, 0.030807624452130217, 0.03493053701137464, 0.02301971078881386, 0.44123167392946], [2.749744218904366e-05, 0.00010992550050821684, 2.739265545840598e-05, 2.743138242819946e-05])
(0.0, [0.12395188629725941, 0.030807624452130217, 0.03493053701137464, 0.02301971078881386, 0.44123167392946], [2.748700133148312e-05, 0.00010991246299099812, 2.7393813064799082e-05, 2.743437161967433e-05])
(0.0, [0.12395188629725941, 0.030807624452130217, 0.03493053701137464, 0.02301971078881386, 0.44123167392946], [2.7481930029476032e-05, 0.00010987621408508186, 2.7371334028382766e-05, 2.7425232148630346e-05])
(0.0, [0.12395188629725941, 0.030807624452130217, 0.03493053701137464, 0.02301971078881386, 0.44123167392946], [2.7482725171554098e-05, 0.0001098650135305941, 2.7367481855025526e-05, 2.7434866801348728e-05])
(0.0, [0.12395188629725941, 0.030807624452130217, 0.03493053701137464, 0.02301971078881386, 0.44123167392946], [2.7490919284791786e-05, 0.00010987765936350815, 2.7382224026789517e-05, 2.7443570647438992e-05])
(0.0, [0.12395188629725941, 0.030807624452130217, 0.03493053701137464, 0.02301971078881386, 0.44123167392946], [2.7492152901237102e-05, 0.000109831065613416, 2.737958257939025e-05, 2.7428410311364464e-05])
(0.0, [0.12395188629725941, 0.030807624452130217, 0.03493053701137464, 0.02301971078881386, 0.44123167392946], [2.7482717426377053e-05, 0.00010983710634825247, 2.737296697661972e-05, 2.743357994025161e-05])
(0.0, [0.12395188629725941, 0.030807624452130217, 0.03493053701137464, 0.02301971078881386, 0.44123167392946], [2.748417881665823e-05, 0.0001098050273051573, 2.737079942970848e-05, 2.7430556683821564e-05])
(0.0, [0.12395188629725941, 0.030807624452130217, 0.03493053701137464, 0.02301971078881386, 0.44123167392946], [2.7485925067231064e-05, 0.00010979181036336263, 2.736821222971496e-05, 2.7442278512875664e-05])
(0.0, [0.12395188629725941, 0.030807624452130217, 0.03493053701137464, 0.02301971078881386, 0.44123167392946], [2.7493632423429685e-05, 0.00010980452930678178, 2.735570795807879e-05, 2.7455977383495752e-05])
(0.0, [0.12395188629725941, 0.030807624452130217, 0.03493053701137464, 0.02301971078881386, 0.44123167392946], [2.750522882352374e-05, 0.00010982139382093833, 2.736621070669584e-05, 2.7467504178113873e-05])
(0.0, [0.12395188629725941, 0.030807624452130217, 0.03493053701137464, 0.02301971078881386, 0.44123167392946], [2.750241894089655e-05, 0.00010986421579503195, 2.7354658379469123e-05, 2.7465716515252585e-05])
(0.0, [0.12395188629725941, 0.030807624452130217, 0.03493053701137464, 0.02301971078881386, 0.44123167392946], [2.7508161413260245e-05, 0.00010988263812796775, 2.735167493133336e-05, 2.7452225741113533e-05])
(0.0, [0.12395188629725941, 0.030807624452130217, 0.03493053701137464, 0.02301971078881386, 0.44123167392946], [2.750358645783364e-05, 0.00010990077065010855, 2.736379564907491e-05, 2.7452964321688898e-05])
(0.0, [0.12395188629725941, 0.030807624452130217, 0.03493053701137464, 0.02301971078881386, 0.44123167392946], [2.749326792948726e-05, 0.00010988394875264328, 2.735493348435084e-05, 2.7463951670006588e-05])
(0.0, [0.12395188629725941, 0.030807624452130217, 0.03493053701137464, 0.02301971078881386, 0.44123167392946], [2.7506295000662184e-05, 0.00010984515809253218, 2.736156760911109e-05, 2.74638100574504e-05])
(0.0, [0.12395188629725941, 0.030807624452130217, 0.03493053701137464, 0.02301971078881386, 0.44123167392946], [2.7515405811554276e-05, 0.00010979416870236386, 2.7357511673697247e-05, 2.747080782712772e-05])
(0.0, [0.12395188629725941, 0.030807624452130217, 0.03493053701137464, 0.02301971078881386, 0.44123167392946], [2.7496552817175526e-05, 0.00010975823562954942, 2.7369732195877142e-05, 2.7471956402492042e-05])
(0.0, [0.12395188629725941, 0.030807624452130217, 0.03493053701137464, 0.02301971078881386, 0.44123167392946], [2.748884793475465e-05, 0.00010970304899190262, 2.7367400714061363e-05, 2.748776783765313e-05])
(0.0, [0.12395188629725941, 0.030807624452130217, 0.03493053701137464, 0.02301971078881386, 0.44123167392946], [2.7494260902069268e-05, 0.00010970652505125453, 2.7368062709160015e-05, 2.747661020202013e-05])
(0.0, [0.12395188629725941, 0.030807624452130217, 0.03493053701137464, 0.02301971078881386, 0.44123167392946], [2.7493729090561795e-05, 0.00010973131666653416, 2.7377307474538058e-05, 2.7485810734452478e-05])
(0.0, [0.12395188629725941, 0.030807624452130217, 0.03493053701137464, 0.02301971078881386, 0.44123167392946], [2.7474769140707838e-05, 0.00010980417632044785, 2.7379079765469342e-05, 2.7482340629396792e-05])
(0.0, [0.12395188629725941, 0.030807624452130217, 0.03493053701137464, 0.02301971078881386, 0.44123167392946], [2.747617879958069e-05, 0.00010979350841529313, 2.7387025615348737e-05, 2.748624097520723e-05])
(0.0, [0.12395188629725941, 0.030807624452130217, 0.03493053701137464, 0.02301971078881386, 0.44123167392946], [2.7482122641612376e-05, 0.00010975659338765027, 2.7389464270210213e-05, 2.7494433015555176e-05])
(0.0, [0.12395188629725941, 0.030807624452130217, 0.03493053701137464, 0.02301971078881386, 0.44123167392946], [2.7475614487296083e-05, 0.00010983147566658315, 2.7401023984095235e-05, 2.7496268776344425e-05])
(0.0, [0.12395188629725941, 0.030807624452130217, 0.03493053701137464, 0.02301971078881386, 0.44123167392946], [2.7468748847634325e-05, 0.00010979403609319531, 2.7398282287966132e-05, 2.749105664173988e-05])
(0.0, [0.12395188629725941, 0.030807624452130217, 0.03493053701137464, 0.02301971078881386, 0.44123167392946], [2.7472902715871384e-05, 0.00010980704871897505, 2.739577512107693e-05, 2.7485206882872265e-05])
(0.0, [0.12395188629725941, 0.030807624452130217, 0.03493053701137464, 0.02301971078881386, 0.44123167392946], [2.747978041898519e-05, 0.00010979218887740571, 2.7399296433421277e-05, 2.7491348284239693e-05])
(0.0, [0.12395188629725941, 0.030807624452130217, 0.03493053701137464, 0.02301971078881386, 0.44123167392946], [2.7482516443121116e-05, 0.00010976719143156356, 2.7386846822804304e-05, 2.7485126479981777e-05])
(0.0, [0.12395188629725941, 0.030807624452130217, 0.03493053701137464, 0.02301971078881386, 0.44123167392946], [2.7484858974840143e-05, 0.00010977801680337174, 2.7393081970518908e-05, 2.7482668449809016e-05])
(0.0, [0.12395188629725941, 0.030807624452130217, 0.03493053701137464, 0.02301971078881386, 0.44123167392946], [2.74709079710082e-05, 0.00010978308945421311, 2.7389755710657146e-05, 2.7487478425937613e-05])
(0.0, [0.12395188629725941, 0.030807624452130217, 0.03493053701137464, 0.02301971078881386, 0.44123167392946], [2.747328862233368e-05, 0.00010980635363012014, 2.7397448677097356e-05, 2.7495629899436152e-05])
(0.0, [0.12395188629725941, 0.030807624452130217, 0.03493053701137464, 0.02301971078881386, 0.44123167392946], [2.7455740190486717e-05, 0.00010980465940649628, 2.7400628538956822e-05, 2.7499103809106475e-05])
(0.0, [0.12395188629725941, 0.030807624452130217, 0.03493053701137464, 0.02301971078881386, 0.44123167392946], [2.747568437677395e-05, 0.00010979690488685847, 2.7409522856972214e-05, 2.7492467294676706e-05])
(0.0, [0.12395188629725941, 0.030807624452130217, 0.03493053701137464, 0.02301971078881386, 0.44123167392946], [2.7467835162327922e-05, 0.00010967762697556654, 2.740611110680058e-05, 2.7489794014737275e-05])
(0.0, [0.12395188629725941, 0.030807624452130217, 0.03493053701137464, 0.02301971078881386, 0.44123167392946], [2.7471318572581728e-05, 0.00010961719321522975, 2.741776550903302e-05, 2.7487276382410644e-05])
(0.0, [0.12395188629725941, 0.030807624452130217, 0.03493053701137464, 0.02301971078881386, 0.44123167392946], [2.748151152546182e-05, 0.00010966012848753482, 2.743014283673106e-05, 2.74923249887818e-05])
(0.0, [0.12395188629725941, 0.030807624452130217, 0.03493053701137464, 0.02301971078881386, 0.44123167392946], [2.7490270527959263e-05, 0.00010962557235863662, 2.7446246120709992e-05, 2.7477139426304403e-05])
(0.0, [0.12395188629725941, 0.030807624452130217, 0.03493053701137464, 0.02301971078881386, 0.44123167392946], [2.7491069858811984e-05, 0.00010961090313391606, 2.7443915516818085e-05, 2.7474262214246103e-05])
(0.0, [0.12395188629725941, 0.030807624452130217, 0.03493053701137464, 0.02301971078881386, 0.44123167392946], [2.7482031849339896e-05, 0.00010966812117420451, 2.7453587994738653e-05, 2.746365745867537e-05])
(0.0, [0.12395188629725941, 0.030807624452130217, 0.03493053701137464, 0.02301971078881386, 0.44123167392946], [2.7490532080118527e-05, 0.0001096857495055394, 2.745921454855923e-05, 2.746086556524596e-05])
(0.0, [0.12395188629725941, 0.030807624452130217, 0.03493053701137464, 0.02301971078881386, 0.44123167392946], [2.748800237570334e-05, 0.0001096167563557014, 2.744960322009403e-05, 2.7475728526750547e-05])
(0.0, [0.12395188629725941, 0.030807624452130217, 0.03493053701137464, 0.02301971078881386, 0.44123167392946], [2.7489695027833487e-05, 0.00010963314380315305, 2.743966095235047e-05, 2.7480777884415757e-05])
(0.0, [0.12395188629725941, 0.030807624452130217, 0.03493053701137464, 0.02301971078881386, 0.44123167392946], [2.7476781174356995e-05, 0.00010965297070834235, 2.744207876393188e-05, 2.7492653401849232e-05])
(0.0, [0.12395188629725941, 0.030807624452130217, 0.03493053701137464, 0.02301971078881386, 0.44123167392946], [2.7475666072045874e-05, 0.00010966229081002597, 2.74384418141529e-05, 2.7491435460499404e-05])
(0.0, [0.12395188629725941, 0.030807624452130217, 0.03493053701137464, 0.02301971078881386, 0.44123167392946], [2.748200984636927e-05, 0.00010964372775889901, 2.7443269737273128e-05, 2.7497615888571365e-05])
(0.0, [0.12395188629725941, 0.030807624452130217, 0.03493053701137464, 0.02301971078881386, 0.44123167392946], [2.7480105009109072e-05, 0.00010970218925286646, 2.7437646987236926e-05, 2.7501515865148683e-05])
(0.0, [0.12395188629725941, 0.030807624452130217, 0.03493053701137464, 0.02301971078881386, 0.44123167392946], [2.746545538429473e-05, 0.00010958540722357127, 2.7447182462633456e-05, 2.7514984745814563e-05])
(0.0, [0.12395188629725941, 0.030807624452130217, 0.03493053701137464, 0.02301971078881386, 0.44123167392946], [2.745602330019579e-05, 0.00010964412612311679, 2.7446742521216158e-05, 2.7514209106202823e-05])
(0.0, [0.12395188629725941, 0.030807624452130217, 0.03493053701137464, 0.02301971078881386, 0.44123167392946], [2.7449654622684104e-05, 0.00010960974991713574, 2.7437173683856693e-05, 2.7513408230240552e-05])
(0.0, [0.12395188629725941, 0.030807624452130217, 0.03493053701137464, 0.02301971078881386, 0.44123167392946], [2.7446614183702372e-05, 0.00010962384183483351, 2.7416544704622895e-05, 2.7522657259374088e-05])
(0.0, [0.12395188629725941, 0.030807624452130217, 0.03493053701137464, 0.02301971078881386, 0.44123167392946], [2.7455813749969515e-05, 0.00010962296853215286, 2.7405219702659222e-05, 2.7531868948963654e-05])
(0.0, [0.12395188629725941, 0.030807624452130217, 0.03493053701137464, 0.02301971078881386, 0.44123167392946], [2.7460627908161377e-05, 0.00010962482500376526, 2.7411922245692926e-05, 2.754064833199284e-05])
(0.0, [0.12395188629725941, 0.030807624452130217, 0.03493053701137464, 0.02301971078881386, 0.44123167392946], [2.7466842827210138e-05, 0.00010959592801646102, 2.740536785712373e-05, 2.7537149190146508e-05])
(0.0, [0.12395188629725941, 0.030807624452130217, 0.03493053701137464, 0.02301971078881386, 0.44123167392946], [2.7466266061467553e-05, 0.00010959486433998531, 2.7414628459558735e-05, 2.7552283448977326e-05])
(0.0, [0.12395188629725941, 0.030807624452130217, 0.03493053701137464, 0.02301971078881386, 0.44123167392946], [2.7473741284878305e-05, 0.00010962698470051268, 2.7414469218229228e-05, 2.755492620728415e-05])
(0.0, [0.12395188629725941, 0.030807624452130217, 0.03493053701137464, 0.02301971078881386, 0.44123167392946], [2.746985907725947e-05, 0.00010964599611841042, 2.7413808120535316e-05, 2.75374869232772e-05])
(0.0, [0.12395188629725941, 0.030807624452130217, 0.03493053701137464, 0.02301971078881386, 0.44123167392946], [2.7449827572060787e-05, 0.00010963833706836356, 2.741949448028537e-05, 2.7554954923222037e-05])
(0.0, [0.12395188629725941, 0.030807624452130217, 0.03493053701137464, 0.02301971078881386, 0.44123167392946], [2.7461981426363816e-05, 0.00010962273178443877, 2.741432537669234e-05, 2.755137701069721e-05])
(0.0, [0.12395188629725941, 0.030807624452130217, 0.03493053701137464, 0.02301971078881386, 0.44123167392946], [2.7455396612906275e-05, 0.00010961631662473746, 2.7423003460819852e-05, 2.754147226841904e-05])
(0.0, [0.12395188629725941, 0.030807624452130217, 0.03493053701137464, 0.02301971078881386, 0.44123167392946], [2.7469701068094847e-05, 0.00010963006314325205, 2.7392106175259148e-05, 2.753269709326037e-05])
(0.0, [0.12395188629725941, 0.030807624452130217, 0.03493053701137464, 0.02301971078881386, 0.44123167392946], [2.7470639586276474e-05, 0.0001097323491500833, 2.7400420400378316e-05, 2.7526423807800005e-05])
(0.0, [0.12395188629725941, 0.030807624452130217, 0.03493053701137464, 0.02301971078881386, 0.44123167392946], [2.7473447457816875e-05, 0.00010976399143154339, 2.7404319485472526e-05, 2.7527851067609174e-05])
(0.0, [0.12395188629725941, 0.030807624452130217, 0.03493053701137464, 0.02301971078881386, 0.44123167392946], [2.7491250531044357e-05, 0.00010972693445386535, 2.7405582767029945e-05, 2.75287973963582e-05])
(0.0, [0.12395188629725941, 0.030807624452130217, 0.03493053701137464, 0.02301971078881386, 0.44123167392946], [2.7475493528982395e-05, 0.0001097581705234996, 2.7405004792132555e-05, 2.7539735160809814e-05])
(0.0, [0.12395188629725941, 0.030807624452130217, 0.03493053701137464, 0.02301971078881386, 0.44123167392946], [2.748726951895331e-05, 0.00010975462813708406, 2.740734089574656e-05, 2.7544111317425268e-05])
(0.0, [0.12395188629725941, 0.030807624452130217, 0.03493053701137464, 0.02301971078881386, 0.44123167392946], [2.747624189524998e-05, 0.0001098100224789038, 2.7403123320064648e-05, 2.754364663238885e-05])
(0.0, [0.12395188629725941, 0.030807624452130217, 0.03493053701137464, 0.02301971078881386, 0.44123167392946], [2.746876461074536e-05, 0.0001097931145938915, 2.7404673291599012e-05, 2.7543993258880435e-05])
(0.0, [0.12395188629725941, 0.030807624452130217, 0.03493053701137464, 0.02301971078881386, 0.44123167392946], [2.7473254386670524e-05, 0.00010978562972424274, 2.7410459050297168e-05, 2.7540584763320605e-05])
(0.0, [0.12395188629725941, 0.030807624452130217, 0.03493053701137464, 0.02301971078881386, 0.44123167392946], [2.7480776040983337e-05, 0.00010979716430928885, 2.7400679474182792e-05, 2.7542583583512964e-05])
