(12.947438578257279, [0.12395188629725941, 0.030807624452130217, 0.03493053701137464, 0.02301971078881386, 0.44123167392946], [2.7478867331025828e-05, 0.00010991394795095822, 2.747686069758e-05, 2.7477742064055743e-05])
(12.59855218147589, [0.12395188629725941, 0.030807624452130217, 0.03493053701137464, 0.02301971078881386, 0.44123167392946], [2.7476756528135784e-05, 0.00010991763490671742, 2.747670971032573e-05, 2.7477975113613422e-05])
(12.61548034186704, [0.12395188629725941, 0.030807624452130217, 0.03493053701137464, 0.02301971078881386, 0.44123167392946], [2.7477198264030462e-05, 0.00010991945159819874, 2.7477521758016188e-05, 2.7478047136474672e-05])
(12.621484045926689, [0.12395188629725941, 0.030807624452130217, 0.03493053701137464, 0.02301971078881386, 0.44123167392946], [2.7478939969345313e-05, 0.000109920207336929, 2.7477038216518825e-05, 2.747854782614047e-05])
(12.806161635308076, [0.12395188629725941, 0.030807624452130217, 0.03493053701137464, 0.02301971078881386, 0.44123167392946], [2.7480321698344397e-05, 0.00010992189666853087, 2.747859288418553e-05, 2.7477969352707062e-05])
(12.481716473073691, [0.12395188629725941, 0.030807624452130217, 0.03493053701137464, 0.02301971078881386, 0.44123167392946], [2.7480818960172218e-05, 0.00010992552473873017, 2.747893330157625e-05, 2.7476227296600543e-05])
(12.855391933719885, [0.12395188629725941, 0.030807624452130217, 0.03493053701137464, 0.02301971078881386, 0.44123167392946], [2.748217059718517e-05, 0.0001099199820326131, 2.7478898863030896e-05, 2.7476636188490434e-05])
(13.14704982766584, [0.12395188629725941, 0.030807624452130217, 0.03493053701137464, 0.02301971078881386, 0.44123167392946], [2.748342151739155e-05, 0.00010991462015011207, 2.7478490986198794e-05, 2.7477372604093306e-05])
(13.223897775674056, [0.12395188629725941, 0.030807624452130217, 0.03493053701137464, 0.02301971078881386, 0.44123167392946], [2.7483813190108876e-05, 0.00010991509860227193, 2.7478691236021896e-05, 2.747841672446083e-05])
(12.732736936981746, [0.12395188629725941, 0.030807624452130217, 0.03493053701137464, 0.02301971078881386, 0.44123167392946], [2.7483421255078272e-05, 0.00010991568456876274, 2.74776228474707e-05, 2.7478805511439272e-05])
(13.040880903970029, [0.12395188629725941, 0.030807624452130217, 0.03493053701137464, 0.02301971078881386, 0.44123167392946], [2.7483180053463107e-05, 0.00010991443203957979, 2.7477847828850723e-05, 2.7478758358663112e-05])
(11.932658923878208, [0.12395188629725941, 0.030807624452130217, 0.03493053701137464, 0.02301971078881386, 0.44123167392946], [2.7484239167893508e-05, 0.00010991285266955035, 2.7479355999501592e-05, 2.7478048200476745e-05])
(11.890904787601892, [0.12395188629725941, 0.030807624452130217, 0.03493053701137464, 0.02301971078881386, 0.44123167392946], [2.7484795546179734e-05, 0.00010991379278264186, 2.747945006028179e-05, 2.7477987708088876e-05])
(11.82853773147356, [0.12395188629725941, 0.030807624452130217, 0.03493053701137464, 0.02301971078881386, 0.44123167392946], [2.748391808879161e-05, 0.00010991364368466758, 2.7480340667782833e-05, 2.7478159545257187e-05])
(11.205850683444073, [0.12395188629725941, 0.030807624452130217, 0.03493053701137464, 0.02301971078881386, 0.44123167392946], [2.7483267350114263e-05, 0.000109908714699066, 2.7480394389692844e-05, 2.7479111419605447e-05])
(11.409075754802375, [0.12395188629725941, 0.030807624452130217, 0.03493053701137464, 0.02301971078881386, 0.44123167392946], [2.748233704953419e-05, 0.0001099094418877866, 2.7481007079939225e-05, 2.747778993570016e-05])
(12.295244730277085, [0.12395188629725941, 0.030807624452130217, 0.03493053701137464, 0.02301971078881386, 0.44123167392946], [2.748231520757892e-05, 0.00010991220609306831, 2.7479777485273146e-05, 2.747745379426448e-05])
(12.15421999210976, [0.12395188629725941, 0.030807624452130217, 0.03493053701137464, 0.02301971078881386, 0.44123167392946], [2.748233536059179e-05, 0.00010990920868092292, 2.7478688549008093e-05, 2.747822304790951e-05])
(11.74840847197329, [0.12395188629725941, 0.030807624452130217, 0.03493053701137464, 0.02301971078881386, 0.44123167392946], [2.74819030539988e-05, 0.00010990575417927932, 2.747851818689926e-05, 2.747999740938318e-05])
(12.160465625807735, [0.12395188629725941, 0.030807624452130217, 0.03493053701137464, 0.02301971078881386, 0.44123167392946], [2.7481804663246875e-05, 0.00010990772567531686, 2.74783032011437e-05, 2.7478748232593665e-05])
(12.081617456846805, [0.12395188629725941, 0.030807624452130217, 0.03493053701137464, 0.02301971078881386, 0.44123167392946], [2.7482083477558693e-05, 0.00010991160111675113, 2.7480527038012433e-05, 2.747859564954703e-05])
(12.350872762628535, [0.12395188629725941, 0.030807624452130217, 0.03493053701137464, 0.02301971078881386, 0.44123167392946], [2.74818978861571e-05, 0.00010991444137244167, 2.7480947630332634e-05, 2.7476652358213567e-05])
(12.115704322989503, [0.12395188629725941, 0.030807624452130217, 0.03493053701137464, 0.02301971078881386, 0.44123167392946], [2.7482174284446106e-05, 0.00010991420997350801, 2.748126097299861e-05, 2.7476761381079616e-05])
(11.139783647053305, [0.12395188629725941, 0.030807624452130217, 0.03493053701137464, 0.02301971078881386, 0.44123167392946], [2.7484643344900146e-05, 0.00010991528016022318, 2.748181227863116e-05, 2.7476103480786612e-05])
(9.296626085996603, [0.12395188629725941, 0.030807624452130217, 0.03493053701137464, 0.02301971078881386, 0.44123167392946], [2.748490239311459e-05, 0.00010991055612861367, 2.748336198216418e-05, 2.7476096082334142e-05])
(9.698357768509869, [0.12395188629725941, 0.030807624452130217, 0.03493053701137464, 0.02301971078881386, 0.44123167392946], [2.7484860331581983e-05, 0.00010990905797719139, 2.748200818780775e-05, 2.7476493881324474e-05])
(10.721054866473267, [0.12395188629725941, 0.030807624452130217, 0.03493053701137464, 0.02301971078881386, 0.44123167392946], [2.7484477284274884e-05, 0.0001099089787116488, 2.748016325363162e-05, 2.7475584853667456e-05])
(10.762136880940345, [0.12395188629725941, 0.030807624452130217, 0.03493053701137464, 0.02301971078881386, 0.44123167392946], [2.7483408139433418e-05, 0.0001099061300505386, 2.7479527279510763e-05, 2.747420980487209e-05])
(11.934964579631313, [0.12395188629725941, 0.030807624452130217, 0.03493053701137464, 0.02301971078881386, 0.44123167392946], [2.7483661815458072e-05, 0.00010990872774033106, 2.74780157655288e-05, 2.7474603853151057e-05])
(12.929777129889908, [0.12395188629725941, 0.030807624452130217, 0.03493053701137464, 0.02301971078881386, 0.44123167392946], [2.748159546477493e-05, 0.00010991100055785052, 2.7476918617872185e-05, 2.7474363106590346e-05])
(12.587081653171397, [0.12395188629725941, 0.030807624452130217, 0.03493053701137464, 0.02301971078881386, 0.44123167392946], [2.748064158286795e-05, 0.00010991265322713649, 2.7478522501898424e-05, 2.747513179787249e-05])
(12.205753029811161, [0.12395188629725941, 0.030807624452130217, 0.03493053701137464, 0.02301971078881386, 0.44123167392946], [2.7481704984772155e-05, 0.0001099084494079315, 2.7478199412805072e-05, 2.7475387049213125e-05])
(12.10911603110681, [0.12395188629725941, 0.030807624452130217, 0.03493053701137464, 0.02301971078881386, 0.44123167392946], [2.7482365591711095e-05, 0.00010990868713384473, 2.747781678776961e-05, 2.7475091983313636e-05])
(12.144618522281199, [0.12395188629725941, 0.030807624452130217, 0.03493053701137464, 0.02301971078881386, 0.44123167392946], [2.7482117343564944e-05, 0.00010991014997188426, 2.7477919547384304e-05, 2.7475027031565205e-05])
(12.48932647227416, [0.12395188629725941, 0.030807624452130217, 0.03493053701137464, 0.02301971078881386, 0.44123167392946], [2.748230855062998e-05, 0.00010991294302424353, 2.7476280603900466e-05, 2.747512071705913e-05])
(12.289652855834516, [0.12395188629725941, 0.030807624452130217, 0.03493053701137464, 0.02301971078881386, 0.44123167392946], [2.7482625202045468e-05, 0.00010991195391589092, 2.7475998421576572e-05, 2.7475835809042498e-05])
