0	"[0.39467684 0.04994701 0.03237074 0.04573991 0.07544587 0.0582845
 0.33604203]"
1	"[0.30750316 0.03586101 0.0330662  0.03859681 0.05870755 0.09114205
 0.50108305]"
2	"[0.83006117 0.24248854 0.06642611 0.03852913 0.0527245  0.12698972
 0.46070627]"
3	"[0.38563815 0.04823154 0.03424128 0.04915856 0.06867521 0.06284192
 0.39269783]"
4	"[0.3817005  0.04407026 0.0265325  0.03911145 0.07227689 0.07239523
 0.39570033]"
5	"[0.34318687 0.09426894 0.16336885 0.32410056 0.17344396 0.06592066
 0.41490526]"
6	"[0.52604685 0.22858035 0.20928796 0.14212904 0.10285053 0.05908798
 0.34597744]"
7	"[0.30077017 0.03909016 0.03951635 0.0408515  0.05634453 0.0841318
 0.48316215]"
8	"[0.30951585 0.03938975 0.03725383 0.03951602 0.05604987 0.0848929
 0.48799688]"
9	"[0.37631216 0.04207368 0.02799818 0.04164683 0.06677746 0.07403917
 0.43016074]"
10	"[0.35590896 0.04003258 0.0302703  0.04109265 0.06112634 0.08445338
 0.48723402]"
11	"[0.37596107 0.04243134 0.02927672 0.0419174  0.06352164 0.07717219
 0.45343275]"
12	"[0.35844836 0.05164714 0.03155171 0.05077574 0.07482592 0.05808322
 0.39384771]"
13	"[0.28489133 0.03124513 0.0323655  0.03734403 0.06244099 0.10349007
 0.52299121]"
14	"[0.42563003 0.05285169 0.03245396 0.04576192 0.0755742  0.0599199
 0.29075667]"
15	"[0.32269675 0.08711727 0.14190187 0.34204049 0.18355418 0.0701967
 0.4482681 ]"
16	"[0.28256859 0.00511144 0.38765767 0.26371088 0.03230973 0.07243453
 0.52379483]"
17	"[0.410762   0.05894389 0.04098823 0.05944373 0.08419758 0.07132956
 0.40927797]"
18	"[0.28324707 0.06841965 0.25752645 0.21234836 0.11421495 0.13514236
 0.48186265]"
19	"[0.31184034 0.03664213 0.03321076 0.03852696 0.05847325 0.09088502
 0.5009896 ]"
20	"[0.32246591 0.1456375  0.25922106 0.10346428 0.09060217 0.12856082
 0.50025918]"
21	"[0.43534676 0.15651982 0.21410837 0.20245004 0.11823029 0.0605158
 0.36601095]"
22	"[0.37633725 0.04207581 0.02799935 0.04164725 0.06677655 0.07403433
 0.43011132]"
23	"[0.39256016 0.04774732 0.03141857 0.04495756 0.07123512 0.06010905
 0.3470776 ]"
24	"[0.43432916 0.05271688 0.03238632 0.04063052 0.08173116 0.05459592
 0.31369634]"
25	"[0.42191061 0.05472614 0.03470643 0.04618712 0.08338904 0.05819022
 0.31013934]"
26	"[0.71368823 0.17216201 0.06464752 0.06591671 0.1238698  0.0727363
 0.21321391]"
27	"[0.37415621 0.04166578 0.02802849 0.04173    0.06630403 0.07489019
 0.43625694]"
28	"[0.34601391 0.0553481  0.03990938 0.13055739 0.52611332 0.2727659
 0.46353992]"
29	"[0.40947515 0.05308861 0.03229897 0.04303108 0.08197153 0.05559762
 0.30842472]"
30	"[0.34597087 0.0922141  0.15913103 0.32221176 0.17908786 0.06585292
 0.40932285]"
31	"[0.32157554 0.10793789 0.27562115 0.15264057 0.09375228 0.12715668
 0.48299936]"
32	"[0.33822388 0.05910228 0.05335396 0.23676739 0.48107707 0.14464929
 0.41827999]"
33	"[0.36482778 0.03997406 0.02789584 0.04174305 0.06536489 0.07914459
 0.45677511]"
34	"[0.45060976 0.05916623 0.03629701 0.04715847 0.08691463 0.05932737
 0.29740701]"
35	"[0.30964072 0.13253134 0.2674157  0.11554945 0.09298672 0.12880741
 0.50140147]"
36	"[0.44439187 0.05595364 0.03271273 0.04339233 0.07832469 0.0624432
 0.22212937]"
37	"[0.38893766 0.04611263 0.02952047 0.04247674 0.06985552 0.06350773
 0.36854181]"
38	"[0.31560427 0.0856291  0.18533303 0.08615715 0.11500008 0.13917706
 0.57774892]"
39	"[0.21828993 0.00812077 0.26604628 0.64315069 0.02929226 0.00652407
 0.43374293]"
40	"[0.18475499 0.0325297  0.10804256 0.30997729 0.29667207 0.18504053
 0.57566696]"
41	"[0.2988374  0.03396406 0.0314321  0.03841693 0.06121209 0.09739925
 0.51366159]"
42	"[0.37847134 0.04260773 0.02851155 0.04188964 0.06581597 0.07375826
 0.43175933]"
43	"[0.35000382 0.06626911 0.08710635 0.32709312 0.35655578 0.09081656
 0.38170169]"
44	"[0.15282647 0.02342496 0.05805358 0.04308046 0.29660928 0.20540839
 0.61128426]"
45	"[0.23298864 0.04638303 0.2040033  0.28625929 0.16237006 0.14113865
 0.52254886]"
46	"[0.40003741 0.10276705 0.18847923 0.28709459 0.16261889 0.06525859
 0.35907298]"
47	"[0.60206611 0.13937193 0.05260841 0.08194026 0.12368924 0.05181732
 0.47042187]"
48	"[0.39052341 0.04718503 0.03168294 0.043347   0.06255817 0.07103905
 0.43496069]"
49	"[0.85422476 0.15816319 0.03583196 0.04487328 0.06437869 0.07651436
 0.43068195]"
