0	"[0.00642968 0.00247295 0.00642968 0.00357205 0.00247295 0.00178602
 0.00642968 0.00357205 0.00178602 0.00247295]"
1	"[0.01044136 0.00769364 0.01827239 0.01827239 0.03654477 0.02923582
 0.01827239 0.02923582 0.01827239 0.03654477]"
2	"[0.01879445 0.01879445 0.00469861 0.00197836 0.00417655 0.00469861
 0.00197836 0.00469861 0.01879445 0.00469861]"
3	"[0.01154045 0.00384682 0.00384682 0.00192341 0.00494591 0.00192341
 0.00346214 0.00346214 0.00288511 0.00247295]"
4	"[0.00038468 0.00057702 0.0002473  0.0002473  0.0002473  0.00173107
 0.00173107 0.0002473  0.00057702 0.00173107]"
5	"[0.01096343 0.01096343 0.01461791 0.01461791 0.00461618 0.01461791
 0.01461791 0.00626482 0.00626482 0.00461618]"
6	"[0.00115405 0.00016486 0.00115405 0.00115405 0.00016486 0.00016486
 0.00057702 0.00115405 0.00057702 0.00076936]"
7	"[0.00461618 0.00173107 0.00153873 0.00153873 0.00173107 0.00197836
 0.00173107 0.00153873 0.00461618 0.00153873]"
8	"[0.00659455 0.00783102 0.03132409 0.02088273 0.04176545 0.01252964
 0.06264818 0.02088273 0.03132409 0.00783102]"
9	"[1.92340909e-04 1.92340909e-04 1.92340909e-04 8.24318182e-05
 8.24318182e-05 1.92340909e-04 8.24318182e-05 1.92340909e-04
 1.92340909e-04 8.24318182e-05]"
10	"[8.24318182e-05 8.24318182e-05 1.92340909e-04 8.24318182e-05
 8.24318182e-05 1.92340909e-04 1.92340909e-04 1.92340909e-04
 1.92340909e-04 1.92340909e-04]"
11	"[0.00046711 0.00030225 0.00030225 0.00030225 0.00046711 0.00030225
 0.00046711 0.00030225 0.00030225 0.00030225]"
12	"[0.02505927 0.09397227 0.02088273 0.03132409 0.03132409 0.06264818
 0.09397227 0.02349307 0.02505927 0.01978364]"
13	"[0.00714409 0.00659455 0.00659455 0.01428818 0.00857291 0.01428818
 0.00535807 0.00659455 0.00714409 0.01714582]"
14	"[0.00013739 0.00010991 0.00010991 0.00010991 0.00010991 0.00013739
 0.00010991 0.00013739 0.00010991 0.00010991]"
15	"[8.24318182e-05 1.92340909e-04 1.92340909e-04 8.24318182e-05
 8.24318182e-05 1.92340909e-04 8.24318182e-05 8.24318182e-05
 1.92340909e-04 8.24318182e-05]"
16	"[0.00197836 0.01384855 0.00173107 0.01384855 0.00173107 0.00173107
 0.00197836 0.00461618 0.00307745 0.00346214]"
17	"[8.24318182e-05 1.92340909e-04 1.92340909e-04 8.24318182e-05
 8.24318182e-05 1.92340909e-04 1.92340909e-04 1.92340909e-04
 1.92340909e-04 8.24318182e-05]"
18	"[1.92340909e-04 8.24318182e-05 1.92340909e-04 8.24318182e-05
 1.92340909e-04 1.92340909e-04 8.24318182e-05 1.92340909e-04
 8.24318182e-05 1.92340909e-04]"
19	"[0.00030225 0.0002473  0.00030225 0.00030225 0.0002473  0.0002473
 0.00030225 0.00030225 0.0002473  0.0002473 ]"
20	"[1.92340909e-04 8.24318182e-05 8.24318182e-05 8.24318182e-05
 1.92340909e-04 1.92340909e-04 8.24318182e-05 8.24318182e-05
 8.24318182e-05 8.24318182e-05]"
21	"[1.92340909e-04 8.24318182e-05 1.92340909e-04 1.92340909e-04
 8.24318182e-05 1.92340909e-04 8.24318182e-05 1.92340909e-04
 8.24318182e-05 8.24318182e-05]"
22	"[0.0002473  0.00030225 0.00030225 0.0002473  0.00030225 0.0002473
 0.00030225 0.0002473  0.00030225 0.00030225]"
23	"[0.00123648 0.00027477 0.0002473  0.00123648 0.0002473  0.0002473
 0.00016486 0.00016486 0.0002473  0.00027477]"
24	"[1.92340909e-04 1.92340909e-04 8.24318182e-05 1.92340909e-04
 1.92340909e-04 8.24318182e-05 8.24318182e-05 1.92340909e-04
 8.24318182e-05 1.92340909e-04]"
25	"[0.00467114 0.00247295 0.00247295 0.00233557 0.00280268 0.00233557
 0.00233557 0.00280268 0.00233557 0.00280268]"
26	"[0.00016486 0.00052207 0.00052207 0.00016486 0.00052207 0.00016486
 0.00016486 0.00016486 0.00052207 0.00016486]"
27	"[0.01252964 0.01096343 0.05847164 0.01096343 0.01096343 0.01252964
 0.02505927 0.01096343 0.00923236 0.02505927]"
28	"[1.92340909e-04 1.92340909e-04 8.24318182e-05 1.92340909e-04
 1.92340909e-04 1.92340909e-04 1.92340909e-04 1.92340909e-04
 8.24318182e-05 1.92340909e-04]"
29	"[1.92340909e-04 1.92340909e-04 1.92340909e-04 8.24318182e-05
 1.92340909e-04 8.24318182e-05 1.92340909e-04 8.24318182e-05
 8.24318182e-05 1.92340909e-04]"
30	"[0.00865534 0.01384855 0.01538727 0.04616182 0.01154045 0.01978364
 0.01384855 0.01154045 0.00989182 0.00989182]"
31	"[1.92340909e-04 8.24318182e-05 8.24318182e-05 8.24318182e-05
 8.24318182e-05 1.92340909e-04 8.24318182e-05 8.24318182e-05
 8.24318182e-05 8.24318182e-05]"
