0	[546 663 663 546]
1	[312 312 273 273]
2	[741 741 585 741]
3	[351 351 351 273]
4	[273 312 312 312]
5	[4563 9633 6669 6669]
6	[624 507 507 507]
7	[546 117 546 117]
8	[ 429  585 2145 2145]
9	[468 234 468 273]
10	[5616 3861 6864 5616]
11	[429 429 429 702]
12	[273 273 273 312]
13	[117 312 312 117]
14	[2145 1716 1560 1560]
15	[117 312 312 117]
16	[468 273 273 273]
17	[2652  936 1989  936]
18	[312 117 312 117]
19	[3510 4914 1365 3510]
20	[312 312 117 117]
21	[117 312 312 117]
22	[741 234 741 234]
23	[312 312 312 117]
24	[741 468 468 741]
25	[624 624 624 117]
26	[ 780  468 2340 1755]
27	[4563 2457 3549 3549]
28	[ 819 2184 2184  936]
29	[195 195 312 312]
30	[312 338 312 507]
31	[195 117 195 117]
32	[ 78  78  78 195]
33	[195 195  78  78]
34	[4641 5967 5967 2457]
35	[156 117 468 468]
36	[195  78  78 195]
37	[195  78  78 195]
38	[351 156 351 156]
39	[741 741 663 663]
40	[ 78 195 195  78]
41	[273 273 273 741]
42	[ 78 195 195  78]
43	[1638 3042 3549 1638]
44	[ 78 195 195 195]
45	[1170  195  234  234]
46	[195 195 195  78]
47	[195 234 195 195]
48	[ 78 195 195  78]
49	[195  78  78 195]
50	[ 78  78 195  78]
51	[ 78  78 195 195]
52	[2964  741 2964  624]
53	[195 234 234 195]
54	[3432 2145 1560 3432]
55	[195  78  78  78]
56	[ 78 195  78 195]
57	[195 195  78  78]
58	[ 78 195 195  78]
59	[ 312  195  195 1560]
60	[10608 10608  5616  5967]
61	[195 273 273 195]
62	[546 663 663 546]
63	[2535 2340 3042 2535]
64	[468 195 195 195]
65	[ 78  78 195 195]
66	[429 702 429 702]
67	[663 195 663 195]
68	[ 78 195 195 195]
69	[4641 3276 7956 7956]
70	[195 234 234 195]
71	[195 195  78  78]
72	[ 78  78 195 195]
73	[195 585  78 195]
74	[195 195  78  78]
75	[702 702 702 195]
76	[5928 8151 5928 3432]
77	[234 234 234 195]
78	[351 273 351 351]
79	[195 234 351 195]
80	[117 195 195 195]
81	[195  78  78  78]
82	[195 195  78 195]
83	[ 78 195 195  78]
84	[702 702 702 429]
85	[2652 7293 1716 2652]
86	[195  78  78  78]
87	[663 663 663 117]
88	[ 78 273  78  78]
89	[ 936  819  936 1092]
90	[ 78 195  78 195]
91	[6669 1404 2964 6669]
92	[312 312 429 312]
93	[780 585 936 780]
94	[ 78  78 195 195]
95	[ 78  78  78 195]
96	[ 663 1326  312 1326]
97	[507 429 429 429]
98	[195 195 546 546]
99	[ 78 195 195  78]
100	[ 78  78 195 195]
101	[195  78  78 195]
102	[ 78  78 195 195]
103	[663 663 585 663]
104	[1404  858 3861 1404]
105	[507 507 507 741]
106	[ 78 195 195 195]
107	[ 351  312 1872 1872]
108	[3432 3432 4368 3003]
109	[195 195  78  78]
110	[429 429 312 429]
111	[1404 1989 1326 1404]
112	[156 156 195 156]
113	[234 429 429 234]
114	[5187 2184 2184 2964]
115	[117 273 273 273]
116	[507 741 741 507]
117	[156 273 312 273]
118	[3315 3315 2730 4641]
119	[273 273  78  78]
120	[ 81510 125970  72930 138567]
121	[77571 43095 29835 22815]
