(5.584166645342838, [0.46194048188128367, 0.20250184272775612, 0.08315031656189882, 0.1010845497442493, 0.06270111936743876, 0.06796096735512072, 0.4645711239650765], [0.00013818366551291377, 0.00013799349386977894, 0.00013718034879000042, 8.257261921672326e-05, 8.20825427365115e-05, 8.271331113305462e-05])
(5.869065585084104, [0.4211682993771423, 0.20215551574201823, 0.08103707694546496, 0.09651866805914358, 0.06422796354085772, 0.0678870719864607, 0.470229815951604], [0.0001371222007989298, 0.00013845637953300885, 0.00013710496723738595, 8.26426523087434e-05, 8.21917885173072e-05, 8.29797924239605e-05])
(5.966605474057611, [0.44789726845766026, 0.19736556536453928, 0.08562230269125287, 0.09290656914890291, 0.06586846620354549, 0.07098212538098342, 0.4530398767519414], [0.0001373426482086816, 0.0001386852168123461, 0.00013751016776237303, 8.26643138768031e-05, 8.267872047631482e-05, 8.314043802722795e-05])
(5.344263576444984, [0.45035129765491677, 0.1882978460811736, 0.08716128138517026, 0.09269721278985518, 0.06830158715625873, 0.06749513449357994, 0.4684417188165729], [0.00013821322612584048, 0.00013878056826119068, 0.00013726818133794947, 8.281494018398868e-05, 8.263920038995446e-05, 8.27852477537615e-05])
(5.142689562255315, [0.4745661165132987, 0.1887317462813462, 0.08693125120014265, 0.09396146033158848, 0.07139674709075662, 0.06692410500420097, 0.4473721111962323], [0.0001389082064373368, 0.00013899385606819906, 0.0001380448531229938, 8.264059966538199e-05, 8.208223916818052e-05, 8.275750871481399e-05])
(5.5387804821805595, [0.5101111395574837, 0.18941597392543005, 0.08264897884325159, 0.09044790728280425, 0.07405410079963051, 0.07118375634521022, 0.44983322969652256], [0.00013915956356987108, 0.00013945261768200966, 0.00013821586940792775, 8.211667244410334e-05, 8.210085299965147e-05, 8.26749904835247e-05])
(4.852850755875085, [0.5009822068676529, 0.19093526466725347, 0.08268148425905343, 0.09268439988767263, 0.0741272760309912, 0.06778497339410462, 0.4451283488221254], [0.00013984401630434082, 0.00013874946445267093, 0.0001381985472162874, 8.223887568920182e-05, 8.196078173491857e-05, 8.247602672133115e-05])
(5.170127114911033, [0.509420406374866, 0.19158170499885202, 0.0847291102929397, 0.0929822086528371, 0.07669096001299022, 0.06766783017365194, 0.4524125137988938], [0.00014048055156314605, 0.00013807264636034745, 0.00013799341532246397, 8.245928837292598e-05, 8.212174572879153e-05, 8.27398185406837e-05])
(5.06556696643724, [0.5277148452017276, 0.19843658119243607, 0.0852479127701596, 0.09456523045415459, 0.07512221254797205, 0.0653996917279261, 0.455724551326818], [0.00014068075370801892, 0.00013813274860678093, 0.00013809397818460064, 8.277262772935673e-05, 8.20451443202025e-05, 8.27886446984085e-05])
(5.036898526011204, [0.49319125592941815, 0.18872488292755335, 0.08425903309232916, 0.09722863605006689, 0.0725620559216517, 0.06651642407376164, 0.45301893700893925], [0.00014048013483781868, 0.00013820638831870145, 0.0001375570602360185, 8.288974117208299e-05, 8.190336111973197e-05, 8.259844837335298e-05])
(4.7513340362533185, [0.4752853234571088, 0.18461954391223642, 0.08246183494739055, 0.09064805592289188, 0.0732186010837089, 0.0640306407303057, 0.4326260720100648], [0.00014035684583712667, 0.00013804889711504094, 0.00013766968925569583, 8.287551755013661e-05, 8.16062365964686e-05, 8.282516109285635e-05])
(5.120213689457706, [0.5214879549800256, 0.17623571003712055, 0.08071281980272975, 0.09527706606098996, 0.06951653263600226, 0.06140941010741533, 0.42763834834903824], [0.00014089773652205712, 0.00013785053345464183, 0.00013842531388155062, 8.266133492052399e-05, 8.143912322088616e-05, 8.282526379536998e-05])
(5.077182027883731, [0.5389948334187202, 0.17481348581590184, 0.08328632791135067, 0.09340678270353442, 0.0695252928142183, 0.06000874967509978, 0.4256039042853356], [0.0001411829634140959, 0.00013796844058563208, 0.00013847269633484734, 8.264313718865677e-05, 8.135915809474567e-05, 8.277434619034373e-05])
(5.053741143763135, [0.5452302132511988, 0.1789238612980911, 0.08162476306906118, 0.09431919563692005, 0.07057353533403891, 0.05824526473339145, 0.43227703431839415], [0.0001407322340858873, 0.0001379497251774153, 0.000138921485600189, 8.269481914887054e-05, 8.216128460640997e-05, 8.29547692324118e-05])
(4.968004601756745, [0.5698515161850742, 0.18617010819822608, 0.08178847612418118, 0.09368170467818315, 0.07366001180850545, 0.054875179899764245, 0.427145152806245], [0.00014039902137737452, 0.00013733110115008994, 0.0001389486436607036, 8.298128330216405e-05, 8.19610051453908e-05, 8.311526296962286e-05])
(4.963712381054286, [0.5540152998210724, 0.1899799033201933, 0.08139607773529188, 0.09431574562871496, 0.077119468605927, 0.05472399648791586, 0.41839491309027976], [0.00013992377478691209, 0.00013742196348800114, 0.00013925843717207582, 8.25822222530295e-05, 8.187864018967192e-05, 8.269213517334875e-05])
(4.396248736128864, [0.49784608943858777, 0.18808350633520193, 0.07989422190379851, 0.09124060287762878, 0.08063923677052615, 0.050758536506529894, 0.42115839758451745], [0.00013991265415759857, 0.00013776757757790373, 0.00013863534708278178, 8.248119772807791e-05, 8.163467850701598e-05, 8.29253833229563e-05])
(4.465882792731153, [0.47563383336712683, 0.19071946142206217, 0.07756952104234842, 0.09827586032762385, 0.08035595333281188, 0.049338440527738746, 0.4038725537454781], [0.00013992291407019638, 0.00013739187207170763, 0.00013808597925352083, 8.271211054290334e-05, 8.162981081518261e-05, 8.276601649921709e-05])
