0	[429 429 195 195 195 195 195 429]
1	[3120 1755 3120 3120 5616 7020 1755 3510]
2	[624 312 312 312 351 624 351 312]
3	[117 117  78 117 117 117 117 117]
4	[195 156 156 156 156 156 156 156]
5	[2457 2457 1638 1638 1638  702  273  702]
6	[21879 12870 19890 36465 19890 36465 21879 12870]
7	[3978 2652  468 2652  468 3978 1989  468]
8	[13104 31824 13104 24752 24752 31824 13923 31824]
9	[312 117 117 312 117 117 117 312]
10	[ 78 117  78  78  78  78 117  78]
11	[ 78  78  78  78  78  78 117 117]
12	[ 4914 18018  4914  3003  3861 18018  4914  4914]
13	[117  78  78  78  78 117 117 117]
14	[ 2535  2535  3120  4056 20280  4056 10140  4056]
15	[429 741 627 741 741 627 627 741]
16	[ 78 117 117 117  78  78 117  78]
17	[312 312 312 312 312 195 312 195]
18	[117 273 117 273 117 273 117 273]
19	[117  78 117  78  78 117  78  78]
20	[741 273 741 741 741 741 273 273]
21	[546 117 546 546 546 546 546 117]
22	[2028  624  507 2028 2028 2028  507 2028]
23	[117  78 117 117  78  78  78 117]
24	[ 78 117 117  78  78  78 117 117]
25	[156 234 156 351 156 234 351 468]
26	[10140 10140 22815 10140  9126  5070  7020 22815]
27	[2964  741  468 2964  468 2964  468  741]
28	[273 117 273 273 117 273 273 273]
29	[2340 3705 2964 2964 2964 2964 3705 2964]
30	[117 117 117 117  78  78  78  78]
31	[26520 37128 37128 23205 37128 21840 23205 37128]
32	[2223 5187 2223 5187 1638 5187 2223 5187]
33	[20748 88179 18564 50388 20748 50388 50388 50388]
34	[47736 39312 37128 41769 55692 37128 39312 41769]
35	[ 78  78  78  78 117 117 117 117]
36	[234 429 429 234 429 429 234 234]
37	[390 117 117 390 117 117 390 117]
38	[ 78 117 117  78  78  78 117 117]
39	[ 78 117 117 117  78  78 117 117]
40	[4563 4563 4563 4563 4056 2808 2808 2808]
41	[117  78 117 117 117  78  78  78]
42	[1404 1989 1404 2652 1404 2652 1989 1989]
43	[6435 6435 6435 4095 4095 3003 3003 6435]
44	[2340 4095 2340 2340 3276 2730 2730 2340]
45	[117 117  78  78  78 117  78 117]
46	[663 663 663 663 195 195 663 663]
47	[117 117  78  78  78  78 117  78]
48	[ 78  78 117 117  78 117 117  78]
49	[117 585 195 117 117 195 195 195]
