0	[0.00016486 0.00019234 0.00019234 0.00016486]
1	[0.00019234 0.00016486 0.00016486 0.00019234]
2	[5.49545455e-05 8.24318182e-05 5.49545455e-05 5.49545455e-05]
3	[1.37386364e-04 8.24318182e-05 1.37386364e-04 8.24318182e-05]
4	[0.00098918 0.00032973 0.00021982 0.0002473 ]
5	[0.00032973 0.00054955 0.00041216 0.00032973]
6	[8.24318182e-05 8.24318182e-05 1.92340909e-04 1.92340909e-04]
7	[0.00049459 0.0002473  0.00021982 0.0002473 ]
8	[0.0002473  0.00021982 0.0002473  0.00049459]
9	[1.09909091e-04 8.24318182e-05 1.64863636e-04 8.24318182e-05]
10	[0.00057702 0.00049459 0.00049459 0.00038468]
11	[0.00013739 0.00021982 0.00021982 0.00013739]
12	[1.09909091e-04 1.09909091e-04 1.09909091e-04 8.24318182e-05]
13	[1.92340909e-04 5.49545455e-05 5.49545455e-05 5.49545455e-05]
14	[1.92340909e-04 1.92340909e-04 8.24318182e-05 1.92340909e-04]
15	[8.24318182e-05 8.24318182e-05 1.92340909e-04 1.92340909e-04]
16	[8.24318182e-05 1.92340909e-04 8.24318182e-05 8.24318182e-05]
17	[1.92340909e-04 5.49545455e-05 1.92340909e-04 5.49545455e-05]
18	[0.00013739 0.00027477 0.00010991 0.00027477]
19	[1.92340909e-04 8.24318182e-05 8.24318182e-05 1.92340909e-04]
20	[0.00019234 0.00016486 0.00019234 0.00019234]
21	[0.00010991 0.00013739 0.00010991 0.00013739]
22	[0.0002473  0.00019234 0.00019234 0.00019234]
23	[0.00032973 0.00076936 0.00057702 0.00076936]
24	[0.0009617  0.00076936 0.00054955 0.0009617 ]
25	[0.00027477 0.00049459 0.00123648 0.00123648]
26	[8.24318182e-05 5.49545455e-05 5.49545455e-05 5.49545455e-05]
27	[0.00021982 0.00019234 0.00021982 0.00021982]
28	[0.00065945 0.00041216 0.00054955 0.00054955]
29	[0.00027477 0.00038468 0.0009617  0.0009617 ]
30	[0.00021982 0.00021982 0.0002473  0.0002473 ]
31	[8.24318182e-05 8.24318182e-05 3.29727273e-04 1.09909091e-04]
32	[0.00021982 0.00021982 0.00032973 0.0002473 ]
33	[1.92340909e-04 8.24318182e-05 8.24318182e-05 1.92340909e-04]
34	[1.64863636e-04 1.64863636e-04 8.24318182e-05 1.09909091e-04]
35	[1.92340909e-04 8.24318182e-05 8.24318182e-05 1.92340909e-04]
36	[8.24318182e-05 5.49545455e-05 5.49545455e-05 8.24318182e-05]
37	[0.00153873 0.00153873 0.00197836 0.00173107]
38	[8.24318182e-05 5.49545455e-05 5.49545455e-05 8.24318182e-05]
39	[8.24318182e-05 1.09909091e-04 8.24318182e-05 8.24318182e-05]
40	[8.24318182e-05 1.92340909e-04 8.24318182e-05 8.24318182e-05]
41	[0.00038468 0.00032973 0.00032973 0.00057702]
42	[1.92340909e-04 8.24318182e-05 8.24318182e-05 8.24318182e-05]
43	[0.00021982 0.00019234 0.00021982 0.00021982]
44	[0.00013739 0.00016486 0.00013739 0.00016486]
45	[0.0002473  0.00019234 0.0002473  0.0002473 ]
46	[1.92340909e-04 8.24318182e-05 1.92340909e-04 8.24318182e-05]
47	[8.24318182e-05 1.92340909e-04 1.92340909e-04 8.24318182e-05]
48	[1.92340909e-04 8.24318182e-05 1.92340909e-04 1.92340909e-04]
49	[1.92340909e-04 8.24318182e-05 8.24318182e-05 8.24318182e-05]
50	[0.00013739 0.00016486 0.00016486 0.00013739]
51	[0.0002473  0.00049459 0.00010991 0.00010991]
52	[0.00013739 0.00019234 0.00019234 0.00013739]
53	[1.92340909e-04 8.24318182e-05 8.24318182e-05 8.24318182e-05]
54	[8.24318182e-05 1.09909091e-04 2.19818182e-04 2.19818182e-04]
55	[0.00010991 0.00010991 0.0002473  0.00010991]
56	[0.00013739 0.00013739 0.00021982 0.00013739]
57	[8.24318182e-05 1.92340909e-04 8.24318182e-05 1.92340909e-04]
58	[8.24318182e-05 5.49545455e-05 5.49545455e-05 5.49545455e-05]
59	[1.09909091e-04 1.09909091e-04 8.24318182e-05 1.09909091e-04]
60	[5.49545455e-05 2.47295455e-04 5.49545455e-05 2.47295455e-04]
61	[1.92340909e-04 8.24318182e-05 1.92340909e-04 8.24318182e-05]
