(0.0, [0.12395188629725941, 0.030807624452130217, 0.03493053701137464, 0.02301971078881386, 0.44123167392946], [2.7636733102582754e-05, 0.00011054693241033101, 2.7636733102582754e-05, 2.7636733102582754e-05])
(0.0, [0.12395188629725941, 0.030807624452130217, 0.03493053701137464, 0.02301971078881386, 0.44123167392946], [2.7266204687296697e-05, 0.00010906481874918679, 2.7266204687296697e-05, 2.7266204687296697e-05])
(0.0, [0.12395188629725941, 0.030807624452130217, 0.03493053701137464, 0.02301971078881386, 0.44123167392946], [2.7521447146618966e-05, 0.00011008578858647586, 2.7521447146618966e-05, 2.7521447146618966e-05])
(0.0, [0.12395188629725941, 0.030807624452130217, 0.03493053701137464, 0.02301971078881386, 0.44123167392946], [2.765144373076007e-05, 0.00011060577492304028, 2.765144373076007e-05, 2.765144373076007e-05])
(0.0, [0.12395188629725941, 0.030807624452130217, 0.03493053701137464, 0.02301971078881386, 0.44123167392946], [2.7615437243754545e-05, 0.00011046174897501818, 2.7615437243754545e-05, 2.7615437243754545e-05])
(0.0, [0.12395188629725941, 0.030807624452130217, 0.03493053701137464, 0.02301971078881386, 0.44123167392946], [2.7526993392881535e-05, 0.00011010797357152614, 2.7526993392881535e-05, 2.7526993392881535e-05])
(0.0, [0.12395188629725941, 0.030807624452130217, 0.03493053701137464, 0.02301971078881386, 0.44123167392946], [2.7612418986512825e-05, 0.0001104496759460513, 2.7612418986512825e-05, 2.7612418986512825e-05])
(0.0, [0.12395188629725941, 0.030807624452130217, 0.03493053701137464, 0.02301971078881386, 0.44123167392946], [2.7602342454022077e-05, 0.00011040936981608831, 2.7602342454022077e-05, 2.7602342454022077e-05])
(0.0, [0.12395188629725941, 0.030807624452130217, 0.03493053701137464, 0.02301971078881386, 0.44123167392946], [2.7516431236219672e-05, 0.00011006572494487869, 2.7516431236219672e-05, 2.7516431236219672e-05])
(0.0, [0.12395188629725941, 0.030807624452130217, 0.03493053701137464, 0.02301971078881386, 0.44123167392946], [2.7438088551289633e-05, 0.00010975235420515853, 2.7438088551289633e-05, 2.7438088551289633e-05])
(0.0, [0.12395188629725941, 0.030807624452130217, 0.03493053701137464, 0.02301971078881386, 0.44123167392946], [2.745315796186338e-05, 0.00010981263184745352, 2.745315796186338e-05, 2.745315796186338e-05])
(0.0, [0.12395188629725941, 0.030807624452130217, 0.03493053701137464, 0.02301971078881386, 0.44123167392946], [2.7583161405354888e-05, 0.00011033264562141955, 2.7583161405354888e-05, 2.7583161405354888e-05])
(0.0, [0.12395188629725941, 0.030807624452130217, 0.03493053701137464, 0.02301971078881386, 0.44123167392946], [2.7532896453353485e-05, 0.00011013158581341394, 2.7532896453353485e-05, 2.7532896453353485e-05])
(0.0, [0.12395188629725941, 0.030807624452130217, 0.03493053701137464, 0.02301971078881386, 0.44123167392946], [2.7389551005204583e-05, 0.00010955820402081833, 2.7389551005204583e-05, 2.7389551005204583e-05])
(0.0, [0.12395188629725941, 0.030807624452130217, 0.03493053701137464, 0.02301971078881386, 0.44123167392946], [2.7412214593807647e-05, 0.00010964885837523059, 2.7412214593807647e-05, 2.7412214593807647e-05])
(0.0, [0.12395188629725941, 0.030807624452130217, 0.03493053701137464, 0.02301971078881386, 0.44123167392946], [2.738426296088879e-05, 0.00010953705184355516, 2.738426296088879e-05, 2.738426296088879e-05])
(13.370040044177486, [0.12395188629725941, 0.030807624452130217, 0.03493053701137464, 0.02301971078881386, 0.44123167392946], [2.747508893423961e-05, 0.00010990035573695845, 2.747508893423961e-05, 2.747508893423961e-05])
(13.371929774624826, [0.12395188629725941, 0.030807624452130217, 0.03493053701137464, 0.02301971078881386, 0.44123167392946], [2.7479287658790572e-05, 0.00010991715063516229, 2.7479287658790572e-05, 2.7479287658790572e-05])
(0.0, [0.12395188629725941, 0.030807624452130217, 0.03493053701137464, 0.02301971078881386, 0.44123167392946], [2.743405003167038e-05, 0.00010973620012668152, 2.743405003167038e-05, 2.743405003167038e-05])
(12.784105312296862, [0.12395188629725941, 0.030807624452130217, 0.03493053701137464, 0.02301971078881386, 0.44123167392946], [2.7467435309830344e-05, 0.00010986974123932137, 2.7467435309830344e-05, 2.7467435309830344e-05])
(0.0, [0.12395188629725941, 0.030807624452130217, 0.03493053701137464, 0.02301971078881386, 0.44123167392946], [2.7505149560617304e-05, 0.00011002059824246921, 2.7505149560617304e-05, 2.7505149560617304e-05])
(0.0, [0.12395188629725941, 0.030807624452130217, 0.03493053701137464, 0.02301971078881386, 0.44123167392946], [2.7458716835898746e-05, 0.00010983486734359498, 2.7458716835898746e-05, 2.7458716835898746e-05])
(0.0, [0.12395188629725941, 0.030807624452130217, 0.03493053701137464, 0.02301971078881386, 0.44123167392946], [2.7504907904434785e-05, 0.00011001963161773914, 2.7504907904434785e-05, 2.7504907904434785e-05])
(0.0, [0.12395188629725941, 0.030807624452130217, 0.03493053701137464, 0.02301971078881386, 0.44123167392946], [2.772413473598258e-05, 0.00011089653894393033, 2.772413473598258e-05, 2.772413473598258e-05])
(0.0, [0.12395188629725941, 0.030807624452130217, 0.03493053701137464, 0.02301971078881386, 0.44123167392946], [2.7503170601763996e-05, 0.00011001268240705598, 2.7503170601763996e-05, 2.7503170601763996e-05])
(13.335794298560737, [0.12395188629725941, 0.030807624452130217, 0.03493053701137464, 0.02301971078881386, 0.44123167392946], [2.7473067741618158e-05, 0.00010989227096647263, 2.7473067741618158e-05, 2.7473067741618158e-05])
(0.0, [0.12395188629725941, 0.030807624452130217, 0.03493053701137464, 0.02301971078881386, 0.44123167392946], [2.7438978571153103e-05, 0.00010975591428461241, 2.7438978571153103e-05, 2.7438978571153103e-05])
(0.0, [0.12395188629725941, 0.030807624452130217, 0.03493053701137464, 0.02301971078881386, 0.44123167392946], [2.7370386268818252e-05, 0.00010948154507527301, 2.7370386268818252e-05, 2.7370386268818252e-05])
(0.0, [0.12395188629725941, 0.030807624452130217, 0.03493053701137464, 0.02301971078881386, 0.44123167392946], [2.7502634666659866e-05, 0.00011001053866663946, 2.7502634666659866e-05, 2.7502634666659866e-05])
(0.0, [0.12395188629725941, 0.030807624452130217, 0.03493053701137464, 0.02301971078881386, 0.44123167392946], [2.7270685695122117e-05, 0.00010908274278048847, 2.7270685695122117e-05, 2.7270685695122117e-05])
(0.0, [0.12395188629725941, 0.030807624452130217, 0.03493053701137464, 0.02301971078881386, 0.44123167392946], [2.738189954072928e-05, 0.00010952759816291712, 2.738189954072928e-05, 2.738189954072928e-05])
(0.0, [0.12395188629725941, 0.030807624452130217, 0.03493053701137464, 0.02301971078881386, 0.44123167392946], [2.758359988143484e-05, 0.00011033439952573936, 2.758359988143484e-05, 2.758359988143484e-05])
(0.0, [0.12395188629725941, 0.030807624452130217, 0.03493053701137464, 0.02301971078881386, 0.44123167392946], [2.7543322766878573e-05, 0.00011017329106751429, 2.7543322766878573e-05, 2.7543322766878573e-05])
(0.0, [0.12395188629725941, 0.030807624452130217, 0.03493053701137464, 0.02301971078881386, 0.44123167392946], [2.7452452513040986e-05, 0.00010980981005216394, 2.7452452513040986e-05, 2.7452452513040986e-05])
